season,lg,type,number_tm,position,player,age,tm,pts_won,pts_max,share,x1st_tm,x2nd_tm,x3rd_tm,seas_id,player_id
2005,NBA,All-NBA,ORV,G,Richard Hamilton,26.0,DET,3.0,620.0,0.005,0.0,,,19778,3212
2005,NBA,All-NBA,ORV,F,Tayshaun Prince,24.0,DET,3.0,620.0,0.005,0.0,,,19839,3425
2005,NBA,All-NBA,ORV,G,Reggie Miller,39.0,IND,2.0,620.0,0.003,0.0,0.0,2.0,19777,2386
2005,NBA,All-NBA,ORV,G,Stephon Marbury,27.0,NYK,2.0,620.0,0.003,0.0,0.0,2.0,19829,3026
2005,NBA,All-NBA,ORV,G,Chauncey Billups,28.0,DET,2.0,620.0,0.003,0.0,0.0,2.0,19412,3048
2005,NBA,All-NBA,ORV,G,Michael Redd,25.0,MIL,2.0,620.0,0.003,0.0,0.0,2.0,19715,3275
2005,NBA,All-NBA,ORV,F,Chris Bosh,20.0,TOR,2.0,620.0,0.003,0.0,0.0,2.0,19414,3436
2005,NBA,All-NBA,ORV,C,Brad Miller,28.0,SAC,1.0,620.0,0.002,0.0,0.0,1.0,19380,3106
2005,NBA,All-NBA,ORV,G,Larry Hughes,26.0,WAS,1.0,620.0,0.002,0.0,0.0,1.0,19648,3132
2005,NBA,All-NBA,ORV,F,Peja Stojaković,27.0,SAC,1.0,620.0,0.002,0.0,0.0,1.0,19755,3147
2005,NBA,All-NBA,ORV,G,Corey Maggette,25.0,LAC,1.0,620.0,0.002,0.0,0.0,1.0,19428,3178
2005,NBA,All-NBA,ORV,F,Kenyon Martin,27.0,DEN,1.0,620.0,0.002,0.0,0.0,1.0,19630,3264
2004,NBA,All-NBA,1st,F,Kevin Garnett,27.0,MIN,615.0,615.0,1.0,123.0,0.0,0.0,19036,2936
2004,NBA,All-NBA,1st,F,Tim Duncan,27.0,SAS,597.0,615.0,0.971,114.0,,,19255,3092
2004,NBA,All-NBA,1st,G,Kobe Bryant,25.0,LAL,582.0,615.0,0.946,111.0,,,19042,3000
2004,NBA,All-NBA,1st,C,Shaquille O'Neal,31.0,LAL,556.0,615.0,0.904,95.0,,,19227,2751
2004,NBA,All-NBA,1st,G,Jason Kidd,30.0,NJN,421.0,615.0,0.685,55.0,,,18983,2870
2004,NBA,All-NBA,2nd,C,Jermaine O'Neal,25.0,IND,423.0,615.0,0.688,31.0,,,18993,2993
2004,NBA,All-NBA,2nd,F,Peja Stojaković,26.0,SAC,378.0,615.0,0.615,14.0,,,19150,3147
2004,NBA,All-NBA,2nd,G,Sam Cassell,34.0,MIN,322.0,615.0,0.524,34.0,,,19207,2822
2004,NBA,All-NBA,2nd,G,Tracy McGrady,24.0,ORL,274.0,615.0,0.446,16.0,,,19272,3096
2004,NBA,All-NBA,2nd,C,Ben Wallace,29.0,DET,195.0,615.0,0.317,2.0,,,18770,2971
2004,NBA,All-NBA,3rd,C,Yao Ming,23.0,HOU,189.0,615.0,0.307,0.0,,,19305,3428
2004,NBA,All-NBA,3rd,G,Baron Davis,24.0,NOH,176.0,615.0,0.286,10.0,,,18768,3173
2004,NBA,All-NBA,3rd,F,Dirk Nowitzki,25.0,DAL,145.0,615.0,0.236,0.0,,,18892,3116
2004,NBA,All-NBA,3rd,G,Michael Redd,24.0,MIL,95.0,615.0,0.154,4.0,,,19109,3275
2004,NBA,All-NBA,3rd,F,Metta World Peace,24.0,IND,90.0,615.0,0.146,0.0,,,19099,3205
2004,NBA,All-NBA,ORV,G,Steve Nash,29.0,DAL,75.0,615.0,0.122,3.0,,,19243,3028
2004,NBA,All-NBA,ORV,F,Paul Pierce,26.0,BOS,68.0,615.0,0.111,0.0,,,19148,3146
2004,NBA,All-NBA,ORV,F,Andrei Kirilenko,22.0,UTA,48.0,615.0,0.078,0.0,,,18745,3298
2004,NBA,All-NBA,ORV,F,LeBron James,19.0,CLE,48.0,615.0,0.078,1.0,,,19051,3463
2004,NBA,All-NBA,ORV,G,Stephon Marbury,26.0,TOT,44.0,615.0,0.072,0.0,,,19238,3026
2004,NBA,All-NBA,ORV,F,Lamar Odom,24.0,MIA,20.0,615.0,0.033,0.0,,,19046,3201
2004,NBA,All-NBA,ORV,G,Mike Bibby,25.0,SAC,18.0,615.0,0.029,1.0,,,19115,3140
2004,NBA,All-NBA,ORV,F,Zach Randolph,22.0,POR,18.0,615.0,0.029,0.0,,,19306,3363
2004,NBA,All-NBA,ORV,F,Vince Carter,27.0,TOR,16.0,615.0,0.026,0.0,,,19289,3166
2004,NBA,All-NBA,ORV,F,Carmelo Anthony,19.0,DEN,14.0,615.0,0.023,0.0,,,18808,3435
2004,NBA,All-NBA,ORV,G,Chauncey Billups,27.0,DET,12.0,615.0,0.02,0.0,,,18818,3048
2004,NBA,All-NBA,ORV,C,Brad Miller,27.0,SAC,12.0,615.0,0.02,0.0,,,18783,3106
2004,NBA,All-NBA,ORV,C,Jamaal Magloire,25.0,NOH,9.0,615.0,0.015,0.0,,,18964,3257
2004,NBA,All-NBA,ORV,G,Allen Iverson,28.0,PHI,8.0,615.0,0.013,0.0,,,18738,2967
2004,NBA,All-NBA,ORV,C,Pau Gasol,23.0,MEM,8.0,615.0,0.013,0.0,,,19146,3342
2004,NBA,All-NBA,ORV,G,Ray Allen,28.0,SEA,6.0,615.0,0.01,0.0,,,19169,3016
2004,NBA,All-NBA,ORV,F,Elton Brand,24.0,LAC,5.0,615.0,0.008,0.0,,,18914,3186
2004,NBA,All-NBA,ORV,G,Michael Finley,30.0,DAL,4.0,615.0,0.007,0.0,,,19107,2948
2004,NBA,All-NBA,ORV,C,Erick Dampier,28.0,GSW,4.0,615.0,0.007,0.0,,,18920,2984
2004,NBA,All-NBA,ORV,C,Zydrunas Ilgauskas,28.0,CLE,4.0,615.0,0.007,0.0,,,19314,3100
2004,NBA,All-NBA,ORV,G,Jason Williams,28.0,MEM,4.0,615.0,0.007,0.0,,,18986,3123
2004,NBA,All-NBA,ORV,F,Amar'e Stoudemire,21.0,PHO,4.0,615.0,0.007,0.0,,,18743,3366
2004,NBA,All-NBA,ORV,G,Manu Ginóbili,26.0,SAS,4.0,615.0,0.007,0.0,,,19074,3401
2004,NBA,All-NBA,ORV,G,Richard Hamilton,25.0,DET,3.0,615.0,0.005,0.0,,,19173,3212
2004,NBA,All-NBA,ORV,F,Rasheed Wallace,29.0,TOT,2.0,615.0,0.003,0.0,0.0,2.0,19162,2950
2004,NBA,All-NBA,ORV,F,Shawn Marion,25.0,PHO,2.0,615.0,0.003,0.0,0.0,2.0,19232,3218
2004,NBA,All-NBA,ORV,G,Tony Parker,21.0,SAS,2.0,615.0,0.003,0.0,0.0,2.0,19268,3356
2004,NBA,All-NBA,ORV,C,Theo Ratliff,30.0,TOT,1.0,615.0,0.002,0.0,0.0,1.0,19250,2959
2004,NBA,All-NBA,ORV,G,Corey Maggette,24.0,LAC,1.0,615.0,0.002,0.0,0.0,1.0,18841,3178
2004,NBA,All-NBA,ORV,G,Steve Francis,26.0,HOU,1.0,615.0,0.002,0.0,0.0,1.0,19242,3219
2004,NBA,All-NBA,ORV,F,Kenyon Martin,26.0,NJN,1.0,615.0,0.002,0.0,0.0,1.0,19033,3264
2004,NBA,All-NBA,ORV,F,Carlos Boozer,22.0,CLE,1.0,615.0,0.002,0.0,0.0,1.0,18807,3369
2003,NBA,All-NBA,1st,F,Tim Duncan,26.0,SAS,603.0,610.0,0.989,120.0,,,18688,3092
2003,NBA,All-NBA,1st,G,Kobe Bryant,24.0,LAL,599.0,610.0,0.982,118.0,,,18520,3000
2003,NBA,All-NBA,1st,F,Kevin Garnett,26.0,MIN,596.0,610.0,0.977,115.0,,,18513,2936
2003,NBA,All-NBA,1st,C,Shaquille O'Neal,30.0,LAL,593.0,610.0,0.972,112.0,,,18664,2751
2003,NBA,All-NBA,1st,G,Tracy McGrady,23.0,ORL,578.0,610.0,0.948,107.0,,,18699,3096
2003,NBA,All-NBA,2nd,F,Dirk Nowitzki,24.0,DAL,360.0,610.0,0.59,5.0,,,18380,3116
2003,NBA,All-NBA,2nd,G,Jason Kidd,29.0,NJN,355.0,610.0,0.582,16.0,,,18459,2870
2003,NBA,All-NBA,2nd,G,Allen Iverson,27.0,PHI,350.0,610.0,0.574,8.0,,,18258,2967
2003,NBA,All-NBA,2nd,F,Chris Webber,29.0,SAC,310.0,610.0,0.508,1.0,,,18333,2781
2003,NBA,All-NBA,2nd,C,Ben Wallace,28.0,DET,307.0,610.0,0.503,5.0,,,18288,2971
2003,NBA,All-NBA,3rd,C,Jermaine O'Neal,24.0,IND,165.0,610.0,0.27,2.0,,,18471,2993
2003,NBA,All-NBA,3rd,G,Stephon Marbury,25.0,PHO,141.0,610.0,0.231,1.0,,,18675,3026
2003,NBA,All-NBA,3rd,F,Paul Pierce,25.0,BOS,91.0,610.0,0.149,0.0,,,18601,3146
2003,NBA,All-NBA,3rd,G,Steve Nash,28.0,DAL,85.0,610.0,0.139,0.0,,,18678,3028
2003,NBA,All-NBA,3rd,F,Jamal Mashburn,30.0,NOH,63.0,610.0,0.103,0.0,,,18447,2801
2003,NBA,All-NBA,ORV,C,Yao Ming,22.0,HOU,55.0,610.0,0.09,0.0,,,18725,3428
2003,NBA,All-NBA,ORV,F,Karl Malone,39.0,UTA,33.0,610.0,0.054,0.0,,,18495,2252
2003,NBA,All-NBA,ORV,F,Shawn Marion,24.0,PHO,28.0,610.0,0.046,0.0,,,18668,3218
2003,NBA,All-NBA,ORV,C,Zydrunas Ilgauskas,27.0,CLE,25.0,610.0,0.041,0.0,,,18729,3100
2003,NBA,All-NBA,ORV,C,Vlade Divac,34.0,SAC,23.0,610.0,0.038,0.0,,,18716,2557
2003,NBA,All-NBA,ORV,G,Steve Francis,25.0,HOU,18.0,610.0,0.03,0.0,,,18676,3219
2003,NBA,All-NBA,ORV,G,Ray Allen,27.0,TOT,15.0,610.0,0.025,0.0,,,18620,3016
2003,NBA,All-NBA,ORV,G,Gary Payton,34.0,TOT,14.0,610.0,0.023,0.0,,,18414,2585
2003,NBA,All-NBA,ORV,F,Rasheed Wallace,28.0,POR,14.0,610.0,0.023,0.0,,,18617,2950
2003,NBA,All-NBA,ORV,G,Allan Houston,31.0,NYK,10.0,610.0,0.016,0.0,,,18257,2763
2003,NBA,All-NBA,ORV,C,David Robinson,37.0,SAS,8.0,610.0,0.013,0.0,,,18363,2494
2003,NBA,All-NBA,ORV,F,Brad Miller,26.0,IND,8.0,610.0,0.013,0.0,,,18298,3106
2003,NBA,All-NBA,ORV,F,Peja Stojaković,25.0,SAC,8.0,610.0,0.013,0.0,,,18603,3147
2003,NBA,All-NBA,ORV,C,Pau Gasol,22.0,MEM,8.0,610.0,0.013,0.0,,,18600,3342
2003,NBA,All-NBA,ORV,G,Michael Jordan,39.0,WAS,7.0,610.0,0.011,0.0,,,18568,2193
2003,NBA,All-NBA,ORV,F,Brian Grant,30.0,MIA,2.0,610.0,0.003,0.0,0.0,2.0,18305,2840
2003,NBA,All-NBA,ORV,C,Theo Ratliff,29.0,ATL,2.0,610.0,0.003,0.0,0.0,2.0,18686,2959
2003,NBA,All-NBA,ORV,F,Antoine Walker,26.0,BOS,2.0,610.0,0.003,0.0,0.0,2.0,18277,2969
2003,NBA,All-NBA,ORV,F,Antawn Jamison,26.0,GSW,2.0,610.0,0.003,0.0,0.0,2.0,18268,3104
2003,NBA,All-NBA,ORV,F,Elton Brand,23.0,LAC,2.0,610.0,0.003,0.0,0.0,2.0,18401,3186
2003,NBA,All-NBA,ORV,F,Amar'e Stoudemire,20.0,PHO,2.0,610.0,0.003,0.0,0.0,2.0,18262,3366
2003,NBA,All-NBA,ORV,G,John Stockton,40.0,UTA,1.0,610.0,0.002,0.0,0.0,1.0,18485,2183
2003,NBA,All-NBA,ORV,F,Jalen Rose,30.0,CHI,1.0,610.0,0.002,0.0,0.0,1.0,18443,2867
2003,NBA,All-NBA,ORV,G,Michael Finley,29.0,DAL,1.0,610.0,0.002,0.0,0.0,1.0,18567,2948
2003,NBA,All-NBA,ORV,G,Mike Bibby,24.0,SAC,1.0,610.0,0.002,0.0,0.0,1.0,18573,3140
2003,NBA,All-NBA,ORV,F,Wally Szczerbiak,25.0,MIN,1.0,610.0,0.002,0.0,0.0,1.0,18720,3225
2003,NBA,All-NBA,ORV,C,Jamaal Magloire,24.0,NOH,1.0,610.0,0.002,0.0,0.0,1.0,18444,3257
2003,NBA,All-NBA,ORV,G,Tony Parker,20.0,SAS,1.0,610.0,0.002,0.0,0.0,1.0,18698,3356
2002,NBA,All-NBA,1st,C,Shaquille O'Neal,29.0,LAL,626.0,630.0,0.994,125.0,0.0,1.0,18169,2751
2002,NBA,All-NBA,1st,F,Tim Duncan,25.0,SAS,626.0,630.0,0.994,124.0,,,18196,3092
2002,NBA,All-NBA,1st,G,Jason Kidd,28.0,NJN,601.0,630.0,0.954,115.0,,,17973,2870
2002,NBA,All-NBA,1st,F,Tracy McGrady,22.0,ORL,513.0,630.0,0.814,80.0,,,18211,3096
2002,NBA,All-NBA,1st,G,Kobe Bryant,23.0,LAL,507.0,630.0,0.805,72.0,,,18031,3000
2002,NBA,All-NBA,2nd,F,Kevin Garnett,25.0,MIN,391.0,630.0,0.621,31.0,,,18024,2936
2002,NBA,All-NBA,2nd,F,Dirk Nowitzki,23.0,DAL,358.0,630.0,0.568,22.0,,,17884,3116
2002,NBA,All-NBA,2nd,F,Chris Webber,28.0,SAC,339.0,630.0,0.538,21.0,,,17833,2781
2002,NBA,All-NBA,2nd,G,Gary Payton,33.0,SEA,284.0,630.0,0.451,11.0,,,17923,2585
2002,NBA,All-NBA,2nd,G,Allen Iverson,26.0,PHI,272.0,630.0,0.432,12.0,,,17755,2967
2002,NBA,All-NBA,3rd,F,Paul Pierce,24.0,BOS,230.0,630.0,0.365,9.0,,,18111,3146
2002,NBA,All-NBA,3rd,C,Ben Wallace,27.0,DET,195.0,630.0,0.31,3.0,,,17783,2971
2002,NBA,All-NBA,3rd,C,Dikembe Mutombo,35.0,PHI,105.0,630.0,0.167,0.0,,,17882,2648
2002,NBA,All-NBA,3rd,G,Steve Nash,27.0,DAL,96.0,630.0,0.152,1.0,,,18183,3028
2002,NBA,All-NBA,3rd,C,Jermaine O'Neal,23.0,IND,78.0,630.0,0.124,0.0,,,17982,2993
2002,NBA,All-NBA,ORV,F,Peja Stojaković,24.0,SAC,55.0,630.0,0.087,0.0,,,18112,3147
2002,NBA,All-NBA,ORV,C,Vlade Divac,33.0,SAC,51.0,630.0,0.081,0.0,,,18231,2557
2002,NBA,All-NBA,ORV,G,Jerry Stackhouse,27.0,DET,46.0,630.0,0.073,1.0,,,17986,2930
2002,NBA,All-NBA,ORV,F,Karl Malone,38.0,UTA,41.0,630.0,0.065,1.0,,,18013,2252
2002,NBA,All-NBA,ORV,G,Andre Miller,25.0,CLE,32.0,630.0,0.051,0.0,,,17761,3171
2002,NBA,All-NBA,ORV,G,Michael Jordan,38.0,WAS,29.0,630.0,0.046,0.0,,,18076,2193
2002,NBA,All-NBA,ORV,F,Elton Brand,22.0,LAC,29.0,630.0,0.046,1.0,,,17907,3186
2002,NBA,All-NBA,ORV,F,Antoine Walker,25.0,BOS,28.0,630.0,0.044,0.0,,,17771,2969
2002,NBA,All-NBA,ORV,C,Alonzo Mourning,31.0,MIA,25.0,630.0,0.04,0.0,,,17756,2696
2002,NBA,All-NBA,ORV,F,Baron Davis,22.0,CHH,24.0,630.0,0.038,0.0,,,17782,3173
2002,NBA,All-NBA,ORV,F,Rasheed Wallace,27.0,POR,15.0,630.0,0.024,0.0,,,18126,2950
2002,NBA,All-NBA,ORV,G,Ray Allen,26.0,MIL,13.0,630.0,0.021,0.0,,,18129,3016
2002,NBA,All-NBA,ORV,G,John Stockton,39.0,UTA,11.0,630.0,0.017,1.0,,,18000,2183
2002,NBA,All-NBA,ORV,G,Michael Finley,28.0,DAL,5.0,630.0,0.008,0.0,,,18075,2948
2002,NBA,All-NBA,ORV,F,Shareef Abdur-Rahim,25.0,ATL,5.0,630.0,0.008,0.0,,,18170,3024
2002,NBA,All-NBA,ORV,G,Steve Francis,24.0,HOU,5.0,630.0,0.008,0.0,,,18180,3219
2002,NBA,All-NBA,ORV,C,David Robinson,36.0,SAS,4.0,630.0,0.006,0.0,,,17861,2494
2002,NBA,All-NBA,ORV,G,Mike Bibby,23.0,SAC,4.0,630.0,0.006,0.0,,,18081,3140
2002,NBA,All-NBA,ORV,C,Raef LaFrentz,25.0,TOT,4.0,630.0,0.006,0.0,,,18118,3149
2002,NBA,All-NBA,ORV,F,Shawn Marion,23.0,PHO,4.0,630.0,0.006,0.0,,,18173,3218
2002,NBA,All-NBA,ORV,F,Pau Gasol,21.0,MEM,4.0,630.0,0.006,0.0,,,18110,3342
2002,NBA,All-NBA,ORV,F,Clifford Robinson,35.0,DET,3.0,630.0,0.005,0.0,,,17839,2492
2002,NBA,All-NBA,ORV,C,Antonio Davis,33.0,TOR,3.0,630.0,0.005,0.0,,,17773,2768
2002,NBA,All-NBA,ORV,F,Vince Carter,25.0,TOR,3.0,630.0,0.005,0.0,,,18228,3166
2002,NBA,All-NBA,ORV,C,Michael Olowokandi,26.0,LAC,2.0,630.0,0.003,0.0,0.0,2.0,18077,3139
2002,NBA,All-NBA,ORV,F,Rashard Lewis,22.0,SEA,2.0,630.0,0.003,0.0,0.0,2.0,18125,3151
2002,NBA,All-NBA,ORV,G,Reggie Miller,36.0,IND,1.0,630.0,0.002,0.0,0.0,1.0,18130,2386
2002,NBA,All-NBA,ORV,C,Elden Campbell,33.0,CHH,1.0,630.0,0.002,0.0,0.0,1.0,17902,2583
2002,NBA,All-NBA,ORV,G,Sam Cassell,32.0,MIL,1.0,630.0,0.002,0.0,0.0,1.0,18155,2822
2002,NBA,All-NBA,ORV,G,Cuttino Mobley,26.0,HOU,1.0,630.0,0.002,0.0,0.0,1.0,17844,3114
2002,NBA,All-NBA,ORV,F,Wally Szczerbiak,24.0,MIN,1.0,630.0,0.002,0.0,0.0,1.0,18236,3225
2001,NBA,All-NBA,1st,G,Allen Iverson,25.0,PHI,612.0,620.0,0.987,120.0,,,17220,2967
2001,NBA,All-NBA,1st,F,Tim Duncan,24.0,SAS,608.0,620.0,0.981,115.0,,,17693,3092
2001,NBA,All-NBA,1st,F,Chris Webber,27.0,SAC,596.0,620.0,0.961,109.0,,,17304,2781
2001,NBA,All-NBA,1st,C,Shaquille O'Neal,28.0,LAL,581.0,620.0,0.937,115.0,,,17668,2751
2001,NBA,All-NBA,1st,G,Jason Kidd,27.0,PHO,423.0,620.0,0.682,54.0,,,17461,2870
2001,NBA,All-NBA,2nd,F,Kevin Garnett,24.0,MIN,424.0,620.0,0.684,25.0,,,17505,2936
2001,NBA,All-NBA,2nd,G,Kobe Bryant,22.0,LAL,411.0,620.0,0.663,36.0,,,17514,3000
2001,NBA,All-NBA,2nd,F,Tracy McGrady,21.0,ORL,318.0,620.0,0.513,21.0,,,17709,3096
2001,NBA,All-NBA,2nd,F,Vince Carter,24.0,TOR,287.0,620.0,0.463,11.0,,,17728,3166
2001,NBA,All-NBA,2nd,C,Dikembe Mutombo,34.0,TOT,238.0,620.0,0.384,0.0,,,17363,2648
2001,NBA,All-NBA,3rd,F,Karl Malone,37.0,UTA,197.0,620.0,0.318,0.0,,,17494,2252
2001,NBA,All-NBA,3rd,C,David Robinson,35.0,SAS,165.0,620.0,0.266,0.0,,,17345,2494
2001,NBA,All-NBA,3rd,G,Gary Payton,32.0,SEA,117.0,620.0,0.189,1.0,,,17416,2585
2001,NBA,All-NBA,3rd,G,Ray Allen,25.0,MIL,105.0,620.0,0.169,3.0,,,17623,3016
2001,NBA,All-NBA,3rd,F,Dirk Nowitzki,22.0,DAL,56.0,620.0,0.09,0.0,,,17367,3116
2001,NBA,All-NBA,ORV,G,Jerry Stackhouse,26.0,DET,54.0,620.0,0.087,3.0,,,17473,2930
2001,NBA,All-NBA,ORV,F,Rasheed Wallace,26.0,POR,51.0,620.0,0.082,0.0,,,17621,2950
2001,NBA,All-NBA,ORV,G,Michael Finley,27.0,DAL,44.0,620.0,0.071,0.0,,,17567,2948
2001,NBA,All-NBA,ORV,G,Stephon Marbury,23.0,NJN,38.0,620.0,0.061,0.0,,,17679,3026
2001,NBA,All-NBA,ORV,F,Paul Pierce,23.0,BOS,38.0,620.0,0.061,0.0,,,17606,3146
2001,NBA,All-NBA,ORV,F,Antonio McDyess,26.0,DEN,34.0,620.0,0.055,0.0,,,17243,2896
2001,NBA,All-NBA,ORV,G,John Stockton,38.0,UTA,32.0,620.0,0.052,1.0,,,17484,2183
2001,NBA,All-NBA,ORV,G,Steve Francis,23.0,HOU,29.0,620.0,0.047,1.0,,,17680,3219
2001,NBA,All-NBA,ORV,F,Glenn Robinson,28.0,MIL,20.0,620.0,0.032,0.0,,,17422,2862
2001,NBA,All-NBA,ORV,C,Vlade Divac,32.0,SAC,17.0,620.0,0.027,0.0,,,17733,2557
2001,NBA,All-NBA,ORV,C,Antonio Davis,32.0,TOR,17.0,620.0,0.027,0.0,,,17241,2768
2001,NBA,All-NBA,ORV,C,Marcus Camby,26.0,NYK,11.0,620.0,0.018,0.0,,,17544,3004
2001,NBA,All-NBA,ORV,F,Anthony Mason,34.0,MIA,6.0,620.0,0.01,0.0,,,17233,2481
2001,NBA,All-NBA,ORV,C,Theo Ratliff,27.0,PHI,5.0,620.0,0.008,0.0,,,17692,2959
2001,NBA,All-NBA,ORV,G,Latrell Sprewell,30.0,NYK,4.0,620.0,0.006,0.0,,,17529,2729
2001,NBA,All-NBA,ORV,F,Jalen Rose,28.0,IND,4.0,620.0,0.006,0.0,,,17448,2867
2001,NBA,All-NBA,ORV,F,Shawn Marion,22.0,PHO,4.0,620.0,0.006,0.0,,,17672,3218
2001,NBA,All-NBA,ORV,G,Allan Houston,29.0,NYK,3.0,620.0,0.005,0.0,,,17219,2763
2001,NBA,All-NBA,ORV,F,Brian Grant,28.0,MIA,3.0,620.0,0.005,0.0,,,17266,2840
2001,NBA,All-NBA,ORV,F,Shareef Abdur-Rahim,24.0,VAN,3.0,620.0,0.005,0.0,,,17669,3024
2001,NBA,All-NBA,ORV,G,Terrell Brandon,30.0,MIN,2.0,620.0,0.003,0.0,0.0,2.0,17688,2689
2001,NBA,All-NBA,ORV,G,Sam Cassell,31.0,MIL,2.0,620.0,0.003,0.0,0.0,2.0,17651,2822
2001,NBA,All-NBA,ORV,C,Jermaine O'Neal,22.0,IND,2.0,620.0,0.003,0.0,0.0,2.0,17467,2993
2001,NBA,All-NBA,ORV,C,Elden Campbell,32.0,CHH,1.0,620.0,0.002,0.0,0.0,1.0,17386,2583
2001,NBA,All-NBA,ORV,F,Antoine Walker,24.0,BOS,1.0,620.0,0.002,0.0,0.0,1.0,17239,2969
2001,NBA,All-NBA,ORV,F,Antawn Jamison,24.0,GSW,1.0,620.0,0.002,0.0,0.0,1.0,17227,3104
2001,NBA,All-NBA,ORV,F,Peja Stojaković,23.0,SAC,1.0,620.0,0.002,0.0,0.0,1.0,17607,3147
2001,NBA,All-NBA,ORV,F,Rashard Lewis,21.0,SEA,1.0,620.0,0.002,0.0,0.0,1.0,17620,3151
2000,NBA,All-NBA,1st,C,Shaquille O'Neal,27.0,LAL,605.0,605.0,1.0,121.0,0.0,0.0,17142,2751
2000,NBA,All-NBA,1st,G,Gary Payton,31.0,SEA,541.0,605.0,0.894,95.0,,,16910,2585
2000,NBA,All-NBA,1st,F,Kevin Garnett,23.0,MIN,495.0,605.0,0.818,77.0,,,16994,2936
2000,NBA,All-NBA,1st,F,Tim Duncan,23.0,SAS,460.0,605.0,0.76,48.0,,,17164,3092
2000,NBA,All-NBA,1st,G,Jason Kidd,26.0,PHO,445.0,605.0,0.736,48.0,,,16948,2870
2000,NBA,All-NBA,2nd,G,Allen Iverson,24.0,PHI,420.0,605.0,0.694,52.0,,,16725,2967
2000,NBA,All-NBA,2nd,G,Kobe Bryant,21.0,LAL,411.0,605.0,0.679,45.0,,,17000,3000
2000,NBA,All-NBA,2nd,F,Karl Malone,36.0,UTA,409.0,605.0,0.676,51.0,,,16985,2252
2000,NBA,All-NBA,2nd,C,Alonzo Mourning,29.0,MIA,354.0,605.0,0.585,0.0,,,16726,2696
2000,NBA,All-NBA,2nd,F,Grant Hill,27.0,DET,342.0,605.0,0.565,32.0,,,16918,2863
2000,NBA,All-NBA,3rd,F,Chris Webber,26.0,SAC,254.0,605.0,0.42,8.0,,,16814,2781
2000,NBA,All-NBA,3rd,F,Vince Carter,23.0,TOR,194.0,605.0,0.321,13.0,,,17195,3166
2000,NBA,All-NBA,3rd,G,Eddie Jones,28.0,CHH,125.0,605.0,0.207,2.0,,,16886,2855
2000,NBA,All-NBA,3rd,C,David Robinson,34.0,SAS,91.0,605.0,0.15,0.0,,,16846,2494
2000,NBA,All-NBA,3rd,G,Stephon Marbury,22.0,NJN,53.0,605.0,0.088,0.0,,,17150,3026
2000,NBA,All-NBA,ORV,G,John Stockton,37.0,UTA,50.0,605.0,0.083,0.0,,,16973,2183
2000,NBA,All-NBA,ORV,G,Michael Finley,26.0,DAL,49.0,605.0,0.081,0.0,,,17050,2948
2000,NBA,All-NBA,ORV,G,Allan Houston,28.0,NYK,28.0,605.0,0.046,0.0,,,16724,2763
2000,NBA,All-NBA,ORV,C,Dikembe Mutombo,33.0,ATL,26.0,605.0,0.043,0.0,,,16867,2648
2000,NBA,All-NBA,ORV,G,Jerry Stackhouse,25.0,DET,24.0,605.0,0.04,0.0,,,16960,2930
2000,NBA,All-NBA,ORV,G,Ray Allen,24.0,MIL,20.0,605.0,0.033,0.0,,,17095,3016
2000,NBA,All-NBA,ORV,C,Patrick Ewing,37.0,NYK,8.0,605.0,0.013,0.0,,,17077,2264
2000,NBA,All-NBA,ORV,F,Shareef Abdur-Rahim,23.0,VAN,7.0,605.0,0.012,0.0,,,17143,3024
2000,NBA,All-NBA,ORV,F,Jalen Rose,27.0,IND,6.0,605.0,0.01,0.0,,,16939,2867
2000,NBA,All-NBA,ORV,F,Rasheed Wallace,25.0,POR,6.0,605.0,0.01,0.0,,,17093,2950
2000,NBA,All-NBA,ORV,F,Clifford Robinson,33.0,PHO,4.0,605.0,0.007,0.0,,,16823,2492
2000,NBA,All-NBA,ORV,G,Latrell Sprewell,29.0,NYK,4.0,605.0,0.007,0.0,,,17016,2729
2000,NBA,All-NBA,ORV,G,Terrell Brandon,29.0,MIN,3.0,605.0,0.005,0.0,,,17158,2689
2000,NBA,All-NBA,ORV,C,Rik Smits,33.0,IND,2.0,605.0,0.003,0.0,0.0,2.0,17105,2458
2000,NBA,All-NBA,ORV,C,Arvydas Sabonis,35.0,POR,2.0,605.0,0.003,0.0,0.0,2.0,16753,2897
2000,NBA,All-NBA,ORV,G,Reggie Miller,34.0,IND,1.0,605.0,0.002,0.0,0.0,1.0,17097,2386
2000,NBA,All-NBA,ORV,C,Vlade Divac,31.0,SAC,1.0,605.0,0.002,0.0,0.0,1.0,17198,2557
2000,NBA,All-NBA,ORV,G,Steve Smith,30.0,POR,1.0,605.0,0.002,0.0,0.0,1.0,17154,2688
2000,NBA,All-NBA,ORV,G,Anfernee Hardaway,28.0,PHO,1.0,605.0,0.002,0.0,0.0,1.0,16732,2767
2000,NBA,All-NBA,ORV,G,Sam Cassell,30.0,MIL,1.0,605.0,0.002,0.0,0.0,1.0,17124,2822
2000,NBA,All-NBA,ORV,G,Darrell Armstrong,31.0,ORL,1.0,605.0,0.002,0.0,0.0,1.0,16843,2846
2000,NBA,All-NBA,ORV,F,Antonio McDyess,25.0,DEN,1.0,605.0,0.002,0.0,0.0,1.0,16751,2896
1999,NBA,All-NBA,1st,F,Karl Malone,35.0,UTA,580.0,590.0,0.983,113.0,,,16488,2252
