season,lg,team,abbreviation,playoffs,g,mp,opp_fg_per_100_poss,opp_fga_per_100_poss,opp_fg_percent,opp_x3p_per_100_poss,opp_x3pa_per_100_poss,opp_x3p_percent,opp_x2p_per_100_poss,opp_x2pa_per_100_poss,opp_x2p_percent,opp_ft_per_100_poss,opp_fta_per_100_poss,opp_ft_percent,opp_orb_per_100_poss,opp_drb_per_100_poss,opp_trb_per_100_poss,opp_ast_per_100_poss,opp_stl_per_100_poss,opp_blk_per_100_poss,opp_tov_per_100_poss,opp_pf_per_100_poss,opp_pts_per_100_poss
2021,NBA,Philadelphia 76ers,PHI,True,72,17430,39.2,86.6,0.453,11.9,32.9,0.36,27.4,53.7,0.51,17.3,22.7,0.764,9.7,33.0,42.7,23.4,7.2,4.6,15.5,20.9,107.6
2021,NBA,Phoenix Suns,PHO,True,72,17480,41.2,88.2,0.467,11.8,33.3,0.354,29.4,54.9,0.535,17.1,22.0,0.778,9.5,33.9,43.4,23.3,7.0,3.6,13.9,18.3,111.3
2021,NBA,Portland Trail Blazers,POR,True,72,17305,42.4,89.6,0.473,13.1,35.1,0.372,29.3,54.4,0.538,18.2,23.1,0.787,10.0,36.1,46.1,25.3,6.2,4.7,12.6,19.4,116.0
2021,NBA,Sacramento Kings,SAC,False,72,17305,43.5,89.3,0.488,12.4,32.6,0.38,31.1,56.7,0.549,17.8,22.6,0.787,10.6,34.5,45.2,25.3,7.6,4.7,13.7,18.7,117.2
2021,NBA,San Antonio Spurs,SAS,False,72,17480,42.4,89.8,0.472,12.3,32.6,0.377,30.1,57.2,0.527,15.7,20.7,0.758,10.2,37.2,47.4,24.8,6.3,5.1,13.2,18.6,112.8
2021,NBA,Toronto Raptors,TOR,False,72,17305,39.3,85.3,0.461,14.0,36.9,0.379,25.3,48.4,0.523,19.9,25.0,0.799,10.1,36.1,46.2,26.2,6.7,5.6,16.2,19.6,112.5
2021,NBA,Utah Jazz,UTA,True,72,17355,41.3,92.4,0.447,11.0,32.2,0.341,30.3,60.2,0.504,14.7,19.1,0.768,9.9,33.1,43.1,22.5,7.8,4.0,11.6,19.2,108.3
2021,NBA,Washington Wizards,WAS,True,72,17405,41.1,87.3,0.471,11.9,32.1,0.369,29.2,55.2,0.529,18.9,24.2,0.781,9.8,34.2,43.9,23.3,7.8,4.6,14.0,21.0,113.0
2020,NBA,Atlanta Hawks,ATL,False,67,16280,41.5,87.0,0.478,11.4,31.4,0.363,30.1,55.6,0.542,20.3,26.3,0.772,10.7,34.4,45.1,24.0,8.6,6.1,14.4,20.1,114.8
2020,NBA,Boston Celtics,BOS,True,72,17430,38.3,86.8,0.441,11.8,34.7,0.34,26.5,52.1,0.508,18.7,24.4,0.767,10.3,33.9,44.2,22.3,7.1,5.5,15.2,20.6,107.0
2020,NBA,Brooklyn Nets,BRK,True,72,17480,40.3,90.5,0.446,11.9,33.9,0.35,28.5,56.6,0.503,16.9,22.0,0.769,10.4,34.4,44.8,22.1,7.5,5.1,12.4,20.6,109.5
2020,NBA,Chicago Bulls,CHI,False,65,15675,39.5,82.4,0.479,11.2,31.6,0.353,28.3,50.8,0.557,19.7,26.0,0.759,10.1,35.3,45.5,25.4,8.1,5.9,18.2,19.1,109.8
2020,NBA,Charlotte Hornets,CHO,False,65,15750,43.1,90.5,0.476,12.8,36.2,0.352,30.3,54.2,0.558,14.4,19.0,0.758,11.3,36.2,47.5,27.5,8.3,5.2,14.9,21.3,113.3
2020,NBA,Cleveland Cavaliers,CLE,False,65,15725,44.1,89.9,0.491,12.4,33.2,0.375,31.7,56.7,0.558,14.8,19.3,0.767,9.8,33.3,43.1,26.3,9.5,6.4,13.1,19.8,115.4
2020,NBA,Dallas Mavericks,DAL,True,75,18175,41.8,91.3,0.458,12.2,34.8,0.351,29.6,56.5,0.523,16.0,21.0,0.76,10.4,34.9,45.3,23.9,7.0,4.1,11.9,21.3,111.7
2020,NBA,Denver Nuggets,DEN,True,73,17745,40.7,87.9,0.463,12.3,34.4,0.358,28.3,53.4,0.53,17.4,22.9,0.759,10.2,33.1,43.4,25.8,7.3,4.5,14.5,20.8,111.0
2020,NBA,Detroit Pistons,DET,False,66,15965,42.6,88.8,0.48,10.9,30.1,0.361,31.8,58.7,0.541,16.5,21.2,0.777,10.3,34.0,44.2,25.0,8.4,5.7,14.2,20.1,112.7
2020,NBA,Golden State Warriors,GSW,False,65,15725,41.7,87.6,0.476,13.4,34.4,0.389,28.4,53.2,0.533,16.9,21.6,0.783,10.1,35.9,46.0,25.8,8.2,4.9,15.5,19.9,113.8
2020,NBA,Houston Rockets,HOU,True,72,17380,40.5,87.7,0.462,11.7,33.6,0.349,28.8,54.1,0.532,17.3,22.7,0.761,10.7,35.2,45.9,24.2,7.7,4.7,15.5,20.2,110.1
2020,NBA,Indiana Pacers,IND,True,73,17620,39.7,88.9,0.446,11.5,33.8,0.341,28.2,55.1,0.511,17.1,21.7,0.788,10.4,35.0,45.5,23.2,6.9,4.6,14.7,18.9,108.0
2020,NBA,Los Angeles Clippers,LAC,True,72,17380,38.7,88.3,0.438,12.0,34.9,0.345,26.7,53.4,0.499,18.2,24.0,0.756,10.5,33.9,44.4,23.2,7.3,4.6,13.8,22.4,107.6
2020,NBA,Los Angeles Lakers,LAL,True,71,17090,38.6,86.1,0.448,11.5,33.0,0.349,27.1,53.1,0.51,17.7,22.6,0.781,9.3,32.5,41.7,23.1,8.1,3.7,15.7,21.5,106.3
2020,NBA,Memphis Grizzlies,MEM,False,73,17570,39.4,87.6,0.45,12.5,34.3,0.365,26.9,53.3,0.504,19.0,24.3,0.782,10.0,33.5,43.5,24.1,7.8,5.1,14.3,19.6,110.3
2020,NBA,Miami Heat,MIA,True,73,17745,38.9,87.0,0.448,13.1,37.9,0.347,25.8,49.1,0.525,18.5,23.7,0.783,9.3,33.4,42.7,24.7,7.5,4.2,14.1,21.8,109.5
2020,NBA,Milwaukee Bucks,MIL,True,73,17595,36.9,89.0,0.414,13.2,37.3,0.355,23.7,51.8,0.457,15.8,20.1,0.787,9.0,34.4,43.4,22.9,7.0,4.2,13.4,20.6,102.9
2020,NBA,Minnesota Timberwolves,MIN,False,64,15560,41.2,86.3,0.477,11.0,30.4,0.363,30.1,55.9,0.539,18.8,24.1,0.783,9.7,35.5,45.2,23.3,7.4,5.3,14.8,20.6,112.2
2020,NBA,New Orleans Pelicans,NOP,False,72,17430,40.8,87.8,0.465,11.7,32.4,0.361,29.2,55.4,0.526,18.6,23.6,0.789,9.6,33.2,42.8,23.4,8.2,4.6,13.9,20.2,111.9
2020,NBA,New York Knicks,NYK,False,66,15965,40.1,86.6,0.463,13.4,35.1,0.381,26.7,51.5,0.52,19.4,25.9,0.749,9.6,34.8,44.5,24.5,7.2,5.1,13.8,19.9,113.0
2020,NBA,Oklahoma City Thunder,OKC,True,72,17430,40.9,90.0,0.455,11.3,33.4,0.34,29.6,56.6,0.523,15.6,19.6,0.795,10.5,34.5,45.0,23.1,7.0,4.0,14.3,22.9,108.8
2020,NBA,Orlando Magic,ORL,True,73,17570,40.9,87.9,0.465,12.4,34.0,0.364,28.5,53.9,0.529,15.4,20.0,0.771,9.1,36.2,45.4,25.0,7.1,4.7,14.8,19.7,109.5
2020,NBA,Philadelphia 76ers,PHI,True,73,17595,40.0,86.4,0.463,10.5,29.6,0.353,29.6,56.8,0.52,18.5,24.6,0.751,8.7,33.4,42.1,22.9,7.0,4.0,13.9,20.6,109.0
2020,NBA,Phoenix Suns,PHO,False,73,17595,40.5,85.9,0.472,11.4,31.4,0.363,29.1,54.4,0.535,19.0,24.1,0.788,8.9,33.6,42.6,23.2,7.8,5.4,15.3,22.3,111.4
2020,NBA,Portland Trail Blazers,POR,True,74,17835,41.3,90.6,0.456,13.4,35.0,0.383,27.9,55.6,0.501,18.8,24.4,0.771,11.4,35.0,46.3,24.6,6.7,4.9,12.7,19.9,114.8
2020,NBA,Sacramento Kings,SAC,False,72,17455,40.3,85.6,0.471,12.4,34.8,0.357,27.9,50.8,0.549,19.2,24.3,0.79,9.1,34.5,43.6,24.9,7.7,4.2,15.2,19.5,112.2
2020,NBA,San Antonio Spurs,SAS,False,71,17215,41.7,88.9,0.469,12.9,34.6,0.373,28.8,54.3,0.53,17.2,22.1,0.777,9.2,35.4,44.6,25.3,6.7,4.3,13.0,19.8,113.5
2020,NBA,Toronto Raptors,TOR,True,72,17380,37.2,87.0,0.428,12.9,38.3,0.337,24.3,48.7,0.499,17.6,22.9,0.769,10.8,34.6,45.4,25.2,7.1,5.4,16.6,20.1,105.0
2020,NBA,Utah Jazz,UTA,True,72,17355,41.1,90.0,0.457,11.1,31.3,0.353,30.0,58.6,0.512,16.6,21.7,0.767,9.6,33.5,43.1,21.7,7.9,4.6,12.5,21.0,109.9
2020,NBA,Washington Wizards,WAS,False,72,17355,41.8,85.7,0.488,12.1,32.1,0.376,29.7,53.6,0.555,19.8,25.5,0.778,10.1,34.6,44.8,24.4,7.3,4.9,15.7,21.6,115.5
2019,NBA,Atlanta Hawks,ATL,False,82,19855,40.8,86.3,0.473,11.8,32.8,0.359,29.0,53.5,0.543,20.5,27.0,0.758,10.1,33.8,43.9,25.6,9.4,5.2,14.4,21.1,113.9
2019,NBA,Boston Celtics,BOS,True,82,19780,39.4,87.9,0.448,11.5,33.5,0.344,27.9,54.5,0.513,17.4,22.8,0.764,10.4,35.5,45.8,23.6,6.8,3.9,15.1,19.5,107.8
2019,NBA,Brooklyn Nets,BRK,True,82,19980,41.2,90.3,0.456,10.1,29.6,0.341,31.1,60.7,0.513,17.2,22.3,0.77,10.7,34.4,45.2,23.2,7.6,5.1,13.1,21.5,109.7
2019,NBA,Chicago Bulls,CHI,False,82,19905,42.2,89.1,0.473,12.1,33.0,0.365,30.1,56.1,0.537,16.8,22.0,0.763,10.0,36.4,46.4,25.5,7.3,5.8,13.3,18.7,113.2
2019,NBA,Charlotte Hornets,CHO,False,82,19830,42.1,89.6,0.47,12.2,33.7,0.361,30.0,56.0,0.536,16.0,20.4,0.787,10.1,35.9,46.1,26.2,6.9,6.0,13.6,20.7,112.5
2019,NBA,Cleveland Cavaliers,CLE,False,82,19755,44.5,89.9,0.495,12.4,32.6,0.38,32.1,57.3,0.561,16.3,21.1,0.77,9.8,35.6,45.5,26.5,7.1,5.8,12.8,20.0,117.6
2019,NBA,Dallas Mavericks,DAL,False,82,19780,41.2,89.7,0.459,11.3,32.7,0.344,29.9,57.0,0.525,17.2,22.1,0.777,10.2,34.8,45.1,24.7,7.9,4.5,13.1,23.4,110.7
2019,NBA,Denver Nuggets,DEN,True,82,19730,40.4,88.2,0.458,11.0,32.6,0.339,29.4,55.6,0.528,17.1,22.7,0.753,9.9,33.4,43.4,25.1,7.6,5.1,13.8,20.8,108.9
2019,NBA,Detroit Pistons,DET,True,82,19855,40.6,86.5,0.469,9.8,28.3,0.345,30.9,58.2,0.53,18.3,24.2,0.755,9.3,35.2,44.5,24.1,7.0,5.2,14.3,21.7,109.2
2019,NBA,Golden State Warriors,GSW,True,82,19805,39.8,89.7,0.444,11.5,33.1,0.347,28.3,56.7,0.5,18.4,23.9,0.773,10.6,33.0,43.7,23.9,7.6,3.5,13.3,19.2,109.5
2019,NBA,Houston Rockets,HOU,True,82,19830,41.0,87.9,0.466,10.3,30.2,0.34,30.7,57.7,0.532,18.5,24.0,0.768,11.1,34.9,46.1,23.9,7.5,4.6,15.2,20.3,110.7
2019,NBA,Indiana Pacers,IND,True,82,19705,39.4,87.6,0.45,11.6,32.7,0.354,27.9,54.9,0.507,16.1,21.3,0.756,10.7,33.7,44.4,24.9,7.5,5.3,15.9,20.4,106.5
2019,NBA,Los Angeles Clippers,LAC,True,82,19830,40.7,89.1,0.457,10.1,29.5,0.343,30.6,59.7,0.513,20.0,25.7,0.777,11.0,33.6,44.6,23.5,8.1,5.9,12.9,23.4,111.5
2019,NBA,Los Angeles Lakers,LAL,False,82,19780,40.4,89.5,0.452,11.4,32.7,0.349,29.0,56.8,0.511,17.2,21.9,0.784,10.9,34.3,45.2,24.1,8.0,5.0,13.7,20.1,109.5
2019,NBA,Memphis Grizzlies,MEM,False,82,19880,38.5,85.4,0.451,11.9,33.0,0.36,26.6,52.5,0.508,19.8,25.3,0.784,9.8,36.0,45.8,24.0,7.8,5.0,15.6,22.0,108.8
2019,NBA,Miami Heat,MIA,False,82,19730,38.9,88.1,0.441,12.0,33.6,0.358,26.8,54.5,0.493,17.7,23.0,0.769,10.3,34.6,44.9,23.7,7.6,4.8,14.4,20.5,107.6
2019,NBA,Milwaukee Bucks,MIL,True,82,19780,39.0,90.1,0.433,12.6,35.0,0.361,26.4,55.1,0.479,14.6,19.9,0.733,9.6,34.1,43.6,23.9,6.5,4.6,12.9,19.4,105.2
2019,NBA,Minnesota Timberwolves,MIN,False,82,19830,41.7,89.2,0.467,12.6,33.3,0.378,29.1,56.0,0.52,16.9,22.1,0.767,11.1,34.1,45.2,25.9,6.5,5.5,14.6,21.7,112.9
2019,NBA,New Orleans Pelicans,NOP,False,82,19755,41.7,89.5,0.466,11.8,32.5,0.364,29.9,57.0,0.525,17.3,22.7,0.764,10.6,33.6,44.1,25.6,8.3,5.2,13.1,20.3,112.6
2019,NBA,New York Knicks,NYK,False,82,19780,41.8,89.6,0.467,11.8,32.6,0.363,30.0,57.0,0.527,18.2,23.7,0.766,10.7,36.7,47.5,25.6,7.4,5.6,13.2,20.8,113.7
2019,NBA,Oklahoma City Thunder,OKC,True,82,19855,39.3,85.5,0.46,10.8,30.5,0.356,28.5,55.0,0.517,17.6,23.2,0.761,9.5,34.5,44.0,24.0,7.9,4.9,16.1,21.7,107.0
2019,NBA,Orlando Magic,ORL,True,82,19780,40.5,88.9,0.456,10.6,30.6,0.347,29.9,58.3,0.513,16.5,21.2,0.778,9.1,36.1,45.3,23.4,7.1,4.5,13.2,19.0,108.1
2019,NBA,Philadelphia 76ers,PHI,True,82,19805,40.8,89.5,0.455,10.1,29.4,0.342,30.7,60.1,0.511,18.4,24.0,0.768,9.8,32.7,42.5,22.9,7.6,4.0,12.5,21.7,110.0
2019,NBA,Phoenix Suns,PHO,False,82,19880,41.8,86.8,0.482,11.0,29.5,0.372,30.9,57.4,0.538,20.5,27.2,0.753,11.7,34.8,46.5,25.5,8.9,4.9,15.4,20.3,115.1
2019,NBA,Portland Trail Blazers,POR,True,82,19855,41.1,90.1,0.457,10.7,29.8,0.359,30.4,60.3,0.505,17.5,22.8,0.77,10.3,32.6,42.8,23.2,7.4,5.1,12.4,20.7,110.5
2019,NBA,Sacramento Kings,SAC,False,82,19730,40.9,87.6,0.466,11.6,33.5,0.348,29.2,54.2,0.54,18.2,23.6,0.77,10.8,35.6,46.4,23.9,7.3,5.0,15.4,20.7,111.5
2019,NBA,San Antonio Spurs,SAS,True,82,19805,42.0,90.7,0.463,11.8,33.0,0.359,30.1,57.7,0.522,15.4,20.4,0.755,9.3,35.1,44.4,25.0,7.3,4.1,12.3,19.9,111.2
2019,NBA,Toronto Raptors,TOR,True,82,19880,39.8,88.6,0.449,10.6,30.8,0.345,29.2,57.8,0.505,16.9,22.0,0.765,10.5,33.8,44.3,24.3,7.5,4.4,14.8,20.3,107.1
2019,NBA,Utah Jazz,UTA,True,82,19755,39.7,87.8,0.452,9.8,27.5,0.355,29.9,60.3,0.496,16.6,22.1,0.753,8.9,33.5,42.3,21.4,8.4,4.6,13.8,22.2,105.7
2019,NBA,Washington Wizards,WAS,False,82,19930,42.3,88.2,0.48,11.8,31.9,0.37,30.5,56.3,0.542,17.5,22.5,0.778,11.1,34.9,46.0,25.6,7.5,4.5,15.3,20.7,113.9
2018,NBA,Atlanta Hawks,ATL,False,82,19705,41.3,88.1,0.469,11.8,31.2,0.377,29.6,56.9,0.52,16.1,20.9,0.772,10.4,34.5,44.9,26.5,8.8,5.6,15.3,20.6,110.6
2018,NBA,Boston Celtics,BOS,True,82,19805,38.7,88.0,0.44,9.7,28.6,0.339,29.0,59.3,0.488,16.8,22.1,0.763,10.0,35.4,45.4,22.0,7.5,4.6,14.6,19.8,103.9
2018,NBA,Brooklyn Nets,BRK,False,82,19855,41.8,89.7,0.466,9.1,24.6,0.369,32.7,65.1,0.503,18.0,23.5,0.766,10.4,36.4,46.9,21.8,7.7,5.5,12.4,19.7,110.6
2018,NBA,Chicago Bulls,CHI,False,82,19855,41.3,87.5,0.472,12.2,32.9,0.37,29.1,54.5,0.534,16.1,20.4,0.787,8.5,37.5,46.0,26.1,7.2,5.2,13.7,17.5,110.9
2018,NBA,Charlotte Hornets,CHO,False,82,19780,41.5,88.8,0.468,11.4,30.4,0.375,30.1,58.3,0.516,14.6,18.4,0.795,8.5,35.6,44.2,25.0,6.7,5.0,13.7,22.7,109.1
2018,NBA,Cleveland Cavaliers,CLE,True,82,19730,42.6,89.9,0.474,11.9,32.2,0.368,30.7,57.6,0.533,14.9,19.7,0.756,10.1,34.3,44.4,26.3,7.6,4.2,13.7,21.1,111.9
2018,NBA,Dallas Mavericks,DAL,False,82,19805,40.8,87.1,0.469,11.1,30.6,0.363,29.7,56.5,0.526,16.8,22.2,0.757,9.2,38.4,47.5,24.4,7.5,4.7,14.3,20.3,109.5
2018,NBA,Denver Nuggets,DEN,False,82,19880,42.2,88.7,0.476,11.1,29.5,0.378,31.1,59.2,0.525,15.4,20.8,0.738,10.0,32.6,42.6,25.3,8.2,4.9,14.1,21.2,111.0
2018,NBA,Detroit Pistons,DET,False,82,19805,40.4,88.0,0.459,11.4,31.8,0.359,28.9,56.2,0.515,15.1,19.5,0.776,9.5,35.7,45.2,26.0,7.5,5.0,15.3,19.0,107.3
2018,NBA,Golden State Warriors,GSW,True,82,19730,40.3,90.1,0.447,10.4,29.2,0.357,29.8,60.9,0.49,16.7,22.1,0.758,10.9,31.7,42.6,23.6,8.8,3.7,14.4,18.5,107.6
2018,NBA,Houston Rockets,HOU,True,82,19755,40.4,87.4,0.462,10.3,29.5,0.351,30.1,57.9,0.519,15.0,20.0,0.746,8.8,34.1,42.9,22.9,7.6,4.5,14.9,20.8,106.1
2018,NBA,Indiana Pacers,IND,True,82,19755,40.9,88.0,0.465,11.0,31.6,0.349,29.9,56.4,0.53,15.3,20.3,0.757,10.6,34.0,44.6,24.1,7.3,5.4,16.1,19.2,108.1
2018,NBA,Los Angeles Clippers,LAC,False,82,19705,40.7,88.8,0.458,10.9,30.6,0.356,29.8,58.2,0.512,18.0,23.0,0.782,10.7,33.4,44.1,24.9,8.6,5.7,14.2,22.2,110.2
2018,NBA,Los Angeles Lakers,LAL,False,82,19905,40.4,88.6,0.456,10.3,29.7,0.346,30.2,58.9,0.512,16.8,22.1,0.761,10.1,34.1,44.2,23.2,8.2,5.4,14.1,20.2,108.0
2018,NBA,Memphis Grizzlies,MEM,False,82,19705,39.1,84.5,0.462,11.2,30.5,0.368,27.9,54.0,0.516,21.7,28.2,0.769,10.0,34.7,44.7,23.3,8.5,5.4,15.5,21.5,111.0
2018,NBA,Miami Heat,MIA,True,82,19930,38.9,86.6,0.45,9.9,27.5,0.36,29.0,59.1,0.491,18.6,23.7,0.783,9.4,35.2,44.5,21.7,7.8,4.8,14.6,20.0,106.3
2018,NBA,Milwaukee Bucks,MIL,True,82,19830,40.4,86.3,0.468,10.4,28.0,0.372,29.9,58.3,0.513,19.0,24.2,0.783,10.3,33.8,44.0,24.4,7.4,4.6,16.1,20.5,110.1
2018,NBA,Minnesota Timberwolves,MIN,True,82,19805,41.6,87.6,0.475,11.2,30.7,0.366,30.4,56.9,0.534,16.6,21.2,0.779,10.1,33.2,43.3,24.8,6.7,4.8,15.6,21.6,111.1
2018,NBA,New Orleans Pelicans,NOP,True,82,19955,40.9,90.2,0.454,10.7,30.0,0.355,30.3,60.2,0.503,15.8,20.1,0.784,10.6,34.0,44.6,23.3,8.0,4.1,14.2,20.0,108.3
2018,NBA,New York Knicks,NYK,False,82,19830,40.4,88.5,0.457,11.5,31.2,0.368,28.9,57.3,0.505,18.4,23.8,0.774,10.5,33.8,44.2,24.6,8.4,4.9,13.7,18.9,110.7
2018,NBA,Oklahoma City Thunder,OKC,True,82,19830,39.5,86.2,0.458,11.5,31.4,0.367,28.0,54.8,0.511,16.7,21.7,0.769,9.8,33.5,43.3,23.9,7.9,4.7,16.5,21.9,107.2
2018,NBA,Orlando Magic,ORL,False,82,19730,41.6,89.0,0.468,10.2,28.0,0.362,31.5,61.0,0.516,16.7,21.6,0.773,10.8,35.9,46.6,24.8,7.9,5.0,14.5,19.3,110.1
2018,NBA,Philadelphia 76ers,PHI,True,82,19780,37.9,87.4,0.434,10.1,29.5,0.342,27.9,57.8,0.482,19.0,25.6,0.745,9.9,32.1,42.1,21.7,8.5,5.1,14.3,20.3,105.0
2018,NBA,Phoenix Suns,PHO,False,82,19705,41.6,88.4,0.471,10.9,29.1,0.373,30.7,59.2,0.519,18.7,24.5,0.766,10.4,35.3,45.7,23.2,8.6,5.9,13.3,20.8,112.8
2018,NBA,Portland Trail Blazers,POR,True,82,19755,39.6,88.7,0.447,10.0,27.4,0.364,29.6,61.2,0.484,17.2,22.7,0.755,9.6,34.7,44.3,20.8,7.6,5.3,13.0,19.7,106.4
2018,NBA,Sacramento Kings,SAC,False,82,19755,40.7,86.5,0.47,12.5,33.1,0.377,28.2,53.4,0.527,17.2,22.5,0.765,9.5,36.4,45.9,24.8,8.1,5.0,15.1,18.2,111.1
2018,NBA,San Antonio Spurs,SAS,True,82,19730,40.1,88.5,0.453,9.6,27.6,0.348,30.5,60.9,0.501,15.0,19.8,0.759,9.7,35.0,44.6,22.9,8.0,4.1,14.8,20.7,104.8
2018,NBA,Toronto Raptors,TOR,True,82,19830,39.1,87.2,0.449,9.1,25.4,0.357,30.1,61.8,0.486,18.5,24.1,0.767,10.0,33.2,43.2,22.2,7.3,5.0,14.6,20.3,105.9
2018,NBA,Utah Jazz,UTA,True,82,19755,38.8,86.4,0.449,9.9,27.0,0.365,28.9,59.3,0.488,16.4,21.3,0.771,9.0,34.3,43.3,20.8,8.6,4.8,15.5,21.4,103.9
2018,NBA,Washington Wizards,WAS,True,82,19855,40.0,86.5,0.462,10.4,29.9,0.349,29.5,56.6,0.522,18.4,24.2,0.761,10.1,33.5,43.6,22.9,8.0,4.8,15.3,20.5,108.7
2017,NBA,Atlanta Hawks,ATL,True,82,19880,39.4,88.7,0.444,11.1,31.0,0.357,28.3,57.7,0.491,15.9,20.6,0.772,10.9,33.7,44.6,23.8,9.1,5.3,15.6,21.9,105.7
2017,NBA,Boston Celtics,BOS,True,82,19755,39.8,88.3,0.45,9.2,27.8,0.332,30.5,60.5,0.505,19.7,25.6,0.769,11.1,34.8,45.8,23.2,7.8,5.3,14.3,20.9,108.4
2017,NBA,Brooklyn Nets,BRK,False,82,19755,41.0,89.4,0.458,9.8,26.8,0.366,31.2,62.6,0.498,19.0,24.6,0.772,10.8,35.6,46.4,22.7,9.4,5.5,13.1,20.0,110.7
2017,NBA,Chicago Bulls,CHI,True,82,19780,41.2,90.4,0.456,9.3,27.0,0.345,31.9,63.4,0.503,15.2,19.8,0.77,10.7,34.4,45.1,24.7,7.7,4.8,14.0,19.6,107.0
2017,NBA,Charlotte Hornets,CHO,False,82,19830,40.9,89.7,0.456,12.0,32.6,0.369,28.9,57.1,0.506,14.7,18.9,0.776,9.3,36.8,46.1,25.4,6.8,5.7,13.5,20.6,108.6
2017,NBA,Cleveland Cavaliers,CLE,True,82,19880,41.8,91.4,0.458,10.7,29.5,0.361,31.2,61.9,0.504,16.0,20.6,0.773,11.3,34.2,45.5,25.4,7.5,4.4,13.0,21.2,110.3
2017,NBA,Dallas Mavericks,DAL,False,82,19780,39.9,85.2,0.469,10.4,27.3,0.38,29.6,57.9,0.51,18.6,24.0,0.772,9.6,38.5,48.0,22.9,7.0,3.7,16.1,20.9,108.8
2017,NBA,Denver Nuggets,DEN,False,82,19755,42.7,89.6,0.477,10.0,26.6,0.375,32.7,63.0,0.519,17.3,22.2,0.782,9.5,31.8,41.4,24.4,8.4,5.0,12.1,20.4,112.7
2017,NBA,Detroit Pistons,DET,False,82,19805,40.1,87.1,0.46,9.8,26.8,0.366,30.3,60.4,0.502,17.2,22.0,0.78,8.4,36.5,44.9,24.6,7.0,4.3,13.3,18.3,107.1
2017,NBA,Golden State Warriors,GSW,True,82,19780,38.7,88.9,0.435,9.0,27.7,0.324,29.7,61.2,0.485,17.6,23.2,0.761,11.7,31.7,43.4,22.6,8.6,3.8,15.5,19.3,104.0
2017,NBA,Houston Rockets,HOU,True,82,19780,40.9,88.4,0.463,9.9,29.0,0.343,31.0,59.4,0.522,17.2,22.1,0.778,10.7,33.2,43.8,24.0,8.5,5.0,15.0,20.3,109.0
2017,NBA,Indiana Pacers,IND,True,82,19855,39.3,87.1,0.451,10.7,30.1,0.355,28.6,57.0,0.501,19.6,24.9,0.789,11.1,34.7,45.7,23.1,8.3,5.1,15.4,20.2,108.8
2017,NBA,Los Angeles Clippers,LAC,True,82,19755,40.0,88.5,0.452,9.5,27.2,0.35,30.5,61.3,0.497,18.7,24.2,0.772,10.6,34.1,44.7,23.9,7.3,3.3,13.7,23.2,108.2
2017,NBA,Los Angeles Lakers,LAL,False,82,19705,42.1,87.2,0.483,10.3,27.8,0.37,31.8,59.4,0.536,18.5,24.3,0.762,10.4,34.6,45.1,26.1,8.6,5.4,14.7,18.8,113.0
2017,NBA,Memphis Grizzlies,MEM,True,82,19905,37.4,84.5,0.443,10.6,30.0,0.354,26.8,54.4,0.492,21.7,28.8,0.753,9.9,35.2,45.1,21.5,7.5,5.4,15.3,22.3,107.1
2017,NBA,Miami Heat,MIA,False,82,19780,39.6,88.0,0.45,8.1,23.8,0.343,31.5,64.2,0.49,19.3,24.7,0.782,10.7,34.9,45.5,20.5,7.1,5.1,14.3,19.5,106.7
2017,NBA,Milwaukee Bucks,MIL,True,82,19780,40.0,87.3,0.458,10.5,29.7,0.353,29.5,57.6,0.512,18.8,24.4,0.771,10.8,33.8,44.7,25.3,7.8,4.8,15.5,20.3,109.3
2017,NBA,Minnesota Timberwolves,MIN,False,82,19805,41.6,87.4,0.475,10.4,28.3,0.366,31.2,59.1,0.528,18.5,24.1,0.768,10.3,32.1,42.4,24.3,8.1,5.3,15.0,21.5,112.0
2017,NBA,New Orleans Pelicans,NOP,False,82,19905,40.4,89.8,0.45,10.6,30.1,0.353,29.8,59.7,0.499,15.9,20.9,0.762,10.7,38.0,48.7,23.6,7.4,4.3,14.1,19.4,107.4
2017,NBA,New York Knicks,NYK,False,82,19855,41.0,90.2,0.455,10.2,29.1,0.348,30.9,61.1,0.506,19.3,25.0,0.771,12.0,34.2,46.2,22.5,7.7,4.7,13.3,19.1,111.5
2017,NBA,Oklahoma City Thunder,OKC,True,82,19805,39.8,86.7,0.459,9.0,25.2,0.356,30.9,61.5,0.502,18.9,24.7,0.764,9.3,32.0,41.3,21.8,8.6,5.6,14.0,21.0,107.5
2017,NBA,Orlando Magic,ORL,False,82,19805,41.3,88.6,0.467,9.9,27.0,0.367,31.4,61.6,0.51,17.8,23.3,0.766,10.0,36.7,46.7,24.2,7.8,5.2,13.4,19.2,110.5
2017,NBA,Philadelphia 76ers,PHI,False,82,19830,39.8,86.5,0.461,9.0,25.1,0.357,30.9,61.4,0.503,20.3,26.2,0.773,10.9,34.4,45.3,22.8,8.6,5.5,15.2,19.8,108.9
2017,NBA,Phoenix Suns,PHO,False,82,19830,39.8,85.3,0.467,10.0,26.1,0.382,29.9,59.3,0.504,22.5,28.8,0.783,10.1,33.5,43.6,21.9,8.0,5.3,14.7,22.0,112.2
