seas_id,season,player_id,player,birth_year,pos,age,experience,lg,tm,g,gs,mp,fg_per_36_min,fga_per_36_min,fg_percent,x3p_per_36_min,x3pa_per_36_min,x3p_percent,x2p_per_36_min,x2pa_per_36_min,x2p_percent,ft_per_36_min,fta_per_36_min,ft_percent,orb_per_36_min,drb_per_36_min,trb_per_36_min,ast_per_36_min,stl_per_36_min,blk_per_36_min,tov_per_36_min,pf_per_36_min,pts_per_36_min
28269,2019,3978,Wesley Johnson,,SF,31.0,9,NBA,NOP,26,13.0,377.0,3.3,8.4,0.398,1.8,4.8,0.38,1.5,3.6,0.421,0.6,0.9,0.667,1.0,4.2,5.2,1.5,1.1,0.7,1.1,4.3,9.1
28270,2019,3978,Wesley Johnson,,SF,31.0,9,NBA,WAS,12,0.0,157.0,2.3,9.2,0.25,1.4,6.0,0.231,0.9,3.2,0.286,1.6,2.3,0.7,0.5,3.7,4.1,1.6,0.5,1.1,1.4,4.1,7.6
28271,2019,3914,Wesley Matthews,,SF-SG,32.0,10,NBA,TOT,69,68.0,2091.0,4.8,12.0,0.4,2.6,6.9,0.372,2.2,5.1,0.437,2.3,2.8,0.81,0.6,2.4,2.9,2.8,0.9,0.3,1.6,2.8,14.5
28272,2019,3914,Wesley Matthews,,SF,32.0,10,NBA,DAL,44,44.0,1312.0,5.3,12.9,0.414,2.7,7.2,0.38,2.6,5.7,0.456,2.4,3.0,0.791,0.5,2.3,2.8,2.7,0.9,0.3,1.6,2.8,15.8
28273,2019,3914,Wesley Matthews,,SG,32.0,10,NBA,NYK,2,1.0,54.0,2.7,12.7,0.211,1.3,6.7,0.2,1.3,6.0,0.222,2.7,3.3,0.8,0.7,1.3,2.0,3.3,0.7,0.7,1.3,1.3,9.3
28274,2019,3914,Wesley Matthews,,SG,32.0,10,NBA,IND,23,23.0,725.0,4.0,10.4,0.386,2.4,6.5,0.369,1.6,4.0,0.413,2.0,2.4,0.854,0.5,2.7,3.2,2.7,1.0,0.2,1.5,2.8,12.5
28275,2019,4140,Will Barton,,SF,28.0,7,NBA,DEN,43,38.0,1189.0,5.6,13.9,0.402,2.0,5.9,0.342,3.6,8.0,0.447,1.7,2.2,0.77,1.0,5.1,6.0,3.8,0.5,0.7,2.0,2.5,15.0
28276,2019,4371,Willie Cauley-Stein,,C,25.0,4,NBA,SAC,81,81.0,2213.0,6.7,12.1,0.556,0.0,0.0,0.5,6.7,12.0,0.556,2.3,4.1,0.551,2.9,8.1,11.0,3.2,1.6,0.8,1.4,3.7,15.7
28277,2019,4460,Willy Hernangómez,,C,24.0,3,NBA,CHO,58,3.0,812.0,6.8,13.1,0.519,0.7,1.7,0.385,6.1,11.3,0.539,4.4,6.4,0.694,5.2,8.6,13.8,2.7,0.7,0.9,2.6,4.3,18.7
28278,2019,3793,Wilson Chandler,,PF-SF,31.0,11,NBA,TOT,51,33.0,1177.0,3.5,8.4,0.418,1.8,4.8,0.373,1.7,3.5,0.478,0.6,0.8,0.72,1.5,5.1,6.6,2.5,0.8,0.6,1.4,3.8,9.3
28279,2019,3793,Wilson Chandler,,PF,31.0,11,NBA,PHI,36,32.0,951.0,3.4,7.8,0.44,1.7,4.5,0.39,1.7,3.4,0.506,0.5,0.7,0.722,1.7,4.7,6.4,2.7,0.8,0.7,1.5,3.6,9.1
28280,2019,3793,Wilson Chandler,,SF,31.0,11,NBA,LAC,15,1.0,226.0,3.7,10.5,0.348,2.1,6.4,0.325,1.6,4.1,0.385,0.8,1.1,0.714,0.6,6.8,7.5,1.6,0.5,0.5,1.1,4.6,10.2
28281,2019,4683,Yante Maten,,PF,22.0,1,NBA,MIA,2,0.0,13.0,2.8,11.1,0.25,0.0,2.8,0.0,2.8,8.3,0.333,0.0,0.0,,2.8,5.5,8.3,0.0,2.8,0.0,0.0,0.0,5.5
28282,2019,4461,Yogi Ferrell,,PG,25.0,3,NBA,SAC,71,3.0,1067.0,5.2,11.9,0.435,1.8,5.0,0.362,3.3,6.8,0.488,2.0,2.3,0.896,0.4,3.2,3.7,4.6,1.2,0.1,1.3,2.2,14.2
28283,2019,4684,Yuta Watanabe,,SF,24.0,1,NBA,MEM,15,0.0,174.0,3.1,10.6,0.294,0.4,3.3,0.125,2.7,7.2,0.371,1.4,2.1,0.7,0.8,5.6,6.4,1.7,0.8,0.2,1.2,2.3,8.1
28284,2019,4580,Zach Collins,,C,21.0,2,NBA,POR,77,0.0,1356.0,5.0,10.6,0.473,1.1,3.2,0.331,4.0,7.4,0.534,2.5,3.3,0.746,2.9,5.7,8.6,1.9,0.7,1.8,2.0,4.6,13.6
28285,2019,4299,Zach LaVine,,SG,23.0,5,NBA,CHI,63,62.0,2171.0,8.8,18.8,0.467,2.0,5.3,0.374,6.8,13.5,0.504,5.2,6.2,0.832,0.7,4.2,4.9,4.7,1.0,0.4,3.6,2.3,24.7
28286,2019,4685,Zach Lofton,,SG,26.0,1,NBA,DET,1,0.0,4.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0
28287,2019,3494,Zaza Pachulia,,C,34.0,16,NBA,DET,68,3.0,878.0,3.5,7.9,0.44,0.0,0.2,0.0,3.5,7.7,0.45,4.0,5.1,0.782,4.1,6.8,10.9,3.7,1.3,0.7,2.3,6.2,10.9
28288,2019,4686,Zhaire Smith,,SG,19.0,1,NBA,PHI,6,2.0,111.0,4.5,11.0,0.412,1.9,5.2,0.375,2.6,5.8,0.444,1.9,2.6,0.75,1.0,3.2,4.2,3.2,0.6,0.6,1.9,2.6,13.0
28289,2019,4581,Zhou Qi,,PF,23.0,2,NBA,HOU,1,0.0,1.0,36.0,36.0,1.0,0.0,0.0,,36.0,36.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0
27592,2019,4375,Álex Abrines,,SG,25.0,3,NBA,OKC,31,2.0,588.0,3.4,9.6,0.357,2.5,7.8,0.323,0.9,1.8,0.5,0.7,0.8,0.923,0.3,2.6,2.9,1.2,1.0,0.4,0.9,3.2,10.1
27612,2019,4587,Ángel Delgado,,C,24.0,1,NBA,LAC,2,0.0,15.0,2.4,12.0,0.2,0.0,0.0,,2.4,12.0,0.2,2.4,4.8,0.5,4.8,4.8,9.6,0.0,2.4,0.0,0.0,4.8,7.2
26918,2018,3731,Aaron Brooks,,PG,33.0,10,NBA,MIN,32,1.0,189.0,5.3,13.1,0.406,2.1,5.9,0.355,3.2,7.2,0.447,1.5,2.1,0.727,1.3,1.9,3.2,3.8,1.1,0.0,2.1,5.3,14.3
26919,2018,4219,Aaron Gordon,,PF,22.0,4,NBA,ORL,58,57.0,1909.0,7.1,16.3,0.434,2.2,6.4,0.336,4.9,9.9,0.497,3.0,4.2,0.698,1.6,7.0,8.6,2.6,1.1,0.8,2.0,2.1,19.3
26920,2018,4301,Aaron Harrison,,SG,23.0,3,NBA,DAL,9,3.0,233.0,2.9,10.7,0.275,1.4,6.6,0.209,1.5,4.0,0.385,2.0,2.6,0.765,0.6,3.1,3.7,1.7,1.4,0.3,0.5,4.2,9.3
26921,2018,4462,Aaron Jackson,,PG,31.0,1,NBA,HOU,1,0.0,35.0,3.1,9.3,0.333,1.0,4.1,0.25,2.1,5.1,0.4,1.0,2.1,0.5,2.1,1.0,3.1,1.0,0.0,0.0,1.0,4.1,8.2
26922,2018,4463,Abdel Nader,,SF,24.0,1,NBA,BOS,48,1.0,522.0,3.4,10.3,0.336,1.6,4.5,0.354,1.9,5.8,0.321,1.6,2.7,0.59,0.9,4.0,4.9,1.8,1.0,0.7,2.3,3.1,10.1
26923,2018,4220,Adreian Payne,,PF,26.0,4,NBA,ORL,5,0.0,43.0,5.9,8.4,0.7,1.7,2.5,0.667,4.2,5.9,0.714,4.2,5.0,0.833,1.7,5.9,7.5,0.0,1.7,0.0,1.7,5.0,17.6
26924,2018,3734,Al Horford,,C,31.0,11,NBA,BOS,72,72.0,2277.0,5.8,11.9,0.489,1.5,3.6,0.429,4.3,8.3,0.514,1.5,1.9,0.783,1.6,6.8,8.4,5.4,0.7,1.2,2.1,2.2,14.7
26925,2018,3496,Al Jefferson,,C,33.0,14,NBA,IND,36,1.0,484.0,8.3,15.5,0.534,0.0,0.2,0.0,8.3,15.2,0.541,2.2,2.7,0.833,2.2,8.4,10.6,2.2,1.2,1.7,1.6,4.9,18.7
26926,2018,3915,Al-Farouq Aminu,,PF,27.0,8,NBA,POR,69,67.0,2072.0,4.0,10.1,0.395,2.2,5.9,0.369,1.8,4.2,0.432,1.0,1.4,0.738,1.7,7.4,9.1,1.5,1.4,0.7,1.4,2.4,11.2
26927,2018,4302,Alan Williams,,PF,25.0,3,NBA,PHO,5,0.0,70.0,3.6,9.3,0.389,0.0,0.0,,3.6,9.3,0.389,3.1,4.6,0.667,1.5,9.8,11.3,4.1,2.6,0.5,3.6,6.7,10.3
26928,2018,3982,Alec Burks,,SG,26.0,7,NBA,UTA,64,1.0,1059.0,5.8,14.1,0.411,1.6,4.8,0.331,4.2,9.2,0.452,3.6,4.2,0.863,0.6,5.9,6.5,2.3,1.3,0.3,2.0,2.5,16.8
26929,2018,4464,Alec Peters,,PF,22.0,1,NBA,PHO,20,0.0,225.0,4.5,11.8,0.378,2.9,9.3,0.31,1.6,2.6,0.625,1.3,1.6,0.8,1.3,4.6,5.9,1.9,0.3,0.3,0.6,2.1,13.1
26931,2018,4465,Alex Caruso,,PG,23.0,1,NBA,LAL,37,7.0,562.0,3.2,7.4,0.431,0.8,2.8,0.302,2.4,4.7,0.507,1.3,1.9,0.7,1.0,3.2,4.2,4.8,1.5,0.6,2.7,3.3,8.6
26932,2018,4142,Alex Len,,C,24.0,5,NBA,PHO,69,13.0,1395.0,5.5,9.8,0.566,0.0,0.1,0.333,5.5,9.7,0.568,4.1,6.0,0.684,4.5,8.9,13.4,2.1,0.7,1.6,2.0,4.1,15.1
26933,2018,4376,Alex Poythress,,PF,24.0,2,NBA,IND,25,0.0,104.0,3.8,9.0,0.423,1.4,3.8,0.364,2.4,5.2,0.467,0.0,0.0,,2.4,3.5,5.9,0.7,1.0,0.3,0.7,5.5,9.0
26934,2018,4466,Alfonzo McKinnie,,SF,25.0,1,NBA,TOR,14,0.0,53.0,5.4,10.2,0.533,2.0,6.1,0.333,3.4,4.1,0.833,1.4,2.0,0.667,0.7,4.1,4.8,0.7,0.7,0.7,2.0,5.4,14.3
26935,2018,4143,Allen Crabbe,,SG,25.0,5,NBA,BRK,75,68.0,2197.0,5.5,13.6,0.407,3.3,8.7,0.378,2.2,4.8,0.461,1.9,2.2,0.852,0.5,4.9,5.3,1.9,0.8,0.6,1.3,2.8,16.2
26936,2018,3570,Amir Johnson,,C,30.0,13,NBA,PHI,74,18.0,1171.0,4.3,8.0,0.538,0.3,1.0,0.313,4.0,7.0,0.57,1.6,2.6,0.612,3.8,6.4,10.1,3.6,1.4,1.4,1.7,5.9,10.5
26937,2018,4064,Andre Drummond,,C,24.0,6,NBA,DET,78,78.0,2625.0,6.4,12.1,0.529,0.0,0.2,0.0,6.4,11.9,0.536,3.3,5.4,0.605,5.5,11.6,17.1,3.3,1.6,1.7,2.7,3.4,16.1
26938,2018,3500,Andre Iguodala,,SF,34.0,14,NBA,GSW,64,7.0,1622.0,3.3,7.1,0.463,0.7,2.6,0.282,2.6,4.5,0.567,1.2,1.9,0.632,1.1,4.4,5.5,4.7,1.2,0.8,1.5,2.2,8.5
26939,2018,4467,Andre Ingram,,SG,32.0,1,NBA,LAL,2,0.0,64.0,4.5,9.6,0.471,2.8,5.1,0.556,1.7,4.5,0.375,1.7,1.7,1.0,0.6,2.8,3.4,3.9,1.7,1.7,1.7,1.7,13.5
26940,2018,4144,Andre Roberson,,SG,26.0,5,NBA,OKC,39,39.0,1037.0,3.0,5.6,0.537,0.3,1.2,0.222,2.7,4.4,0.627,0.4,1.3,0.316,2.6,3.8,6.4,1.6,1.6,1.2,1.0,3.1,6.7
26941,2018,3573,Andrew Bogut,,C,33.0,13,NBA,LAL,24,5.0,216.0,2.8,4.2,0.68,0.0,0.0,,2.8,4.2,0.68,0.3,0.3,1.0,4.3,8.7,13.0,2.5,0.7,2.2,3.2,6.7,6.0
26942,2018,4377,Andrew Harrison,,PG,23.0,2,NBA,MEM,56,46.0,1326.0,4.9,11.6,0.422,1.3,3.9,0.331,3.6,7.8,0.467,3.4,4.3,0.78,0.6,2.9,3.6,4.8,1.0,0.7,2.2,3.7,14.5
26943,2018,4468,Andrew White,,SF,24.0,1,NBA,ATL,15,0.0,209.0,4.3,12.6,0.342,3.1,8.4,0.367,1.2,4.1,0.292,0.2,0.7,0.25,0.7,5.2,5.9,1.0,0.5,0.2,1.4,2.1,11.9
26944,2018,4223,Andrew Wiggins,,SF,22.0,4,NBA,MIN,82,82.0,2979.0,6.9,15.7,0.438,1.4,4.1,0.331,5.5,11.6,0.475,2.4,3.8,0.643,1.0,3.3,4.3,1.9,1.1,0.6,1.7,2.0,17.5
26945,2018,4469,Ante Žižić,,C,21.0,1,NBA,CLE,32,2.0,214.0,8.2,11.3,0.731,0.0,0.0,,8.2,11.3,0.731,3.5,4.9,0.724,4.0,6.1,10.1,0.8,0.3,2.2,1.9,5.0,20.0
26946,2018,4304,Anthony Brown,,SF,25.0,3,NBA,MIN,1,0.0,4.0,9.0,9.0,1.0,9.0,9.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,27.0
26947,2018,4066,Anthony Davis,,PF,24.0,6,NBA,NOP,75,75.0,2727.0,10.3,19.3,0.534,0.7,2.1,0.34,9.6,17.2,0.558,6.5,7.9,0.828,2.5,8.5,11.0,2.3,1.5,2.5,2.1,2.1,27.9
26948,2018,3798,Anthony Tolliver,,PF,32.0,10,NBA,DET,79,14.0,1757.0,4.5,9.7,0.464,3.3,7.5,0.436,1.2,2.2,0.561,2.2,2.7,0.797,1.0,3.9,4.9,1.8,0.7,0.4,1.2,3.0,14.4
26949,2018,4470,Antonio Blakeney,,SG,21.0,1,NBA,CHI,19,0.0,314.0,6.1,16.4,0.371,1.7,6.0,0.288,4.4,10.4,0.418,3.4,4.5,0.769,0.5,3.3,3.8,2.3,0.8,0.1,1.3,2.2,17.3
26950,2018,4471,Antonius Cleveland,,SG,23.0,1,NBA,TOT,17,0.0,123.0,2.3,6.1,0.381,0.9,1.2,0.75,1.5,5.0,0.294,1.2,1.8,0.667,0.9,3.2,4.1,0.6,2.0,1.5,2.0,6.7,6.7
26951,2018,4471,Antonius Cleveland,,SG,23.0,1,NBA,DAL,13,0.0,81.0,1.8,6.2,0.286,0.0,0.4,0.0,1.8,5.8,0.308,0.9,1.8,0.5,0.9,3.6,4.4,0.9,2.7,1.8,0.9,4.9,4.4
26952,2018,4471,Antonius Cleveland,,SG,23.0,1,NBA,ATL,4,0.0,42.0,3.4,6.0,0.571,2.6,2.6,1.0,0.9,3.4,0.25,1.7,1.7,1.0,0.9,2.6,3.4,0.0,0.9,0.9,4.3,10.3,11.1
26953,2018,4068,Aron Baynes,,C,31.0,6,NBA,BOS,81,67.0,1485.0,5.1,10.8,0.471,0.1,0.5,0.143,5.0,10.3,0.487,1.4,1.9,0.756,3.2,7.4,10.5,2.3,0.5,1.2,1.9,4.8,11.7
26954,2018,3737,Arron Afflalo,,SG,32.0,11,NBA,ORL,53,3.0,682.0,3.4,8.6,0.401,1.4,3.7,0.386,2.0,4.9,0.413,1.2,1.4,0.846,0.2,3.3,3.5,1.6,0.2,0.5,1.1,3.0,9.4
26955,2018,4069,Austin Rivers,,SG,25.0,6,NBA,LAC,61,59.0,2057.0,6.0,14.1,0.424,2.4,6.3,0.378,3.6,7.8,0.461,1.8,2.8,0.642,0.5,2.1,2.5,4.2,1.3,0.3,1.9,2.7,16.1
26956,2018,3918,Avery Bradley,,SG,27.0,8,NBA,TOT,46,46.0,1433.0,6.5,15.7,0.414,1.9,5.1,0.369,4.6,10.6,0.436,1.6,2.1,0.768,0.6,2.4,2.9,2.4,1.3,0.2,2.5,2.3,16.5
26957,2018,3918,Avery Bradley,,SG,27.0,8,NBA,DET,40,40.0,1268.0,6.6,16.2,0.409,2.1,5.5,0.381,4.5,10.7,0.423,1.7,2.3,0.763,0.5,2.1,2.7,2.4,1.3,0.2,2.6,2.3,17.1
26958,2018,3918,Avery Bradley,,SG,27.0,8,NBA,LAC,6,6.0,165.0,5.7,12.0,0.473,0.2,2.0,0.111,5.5,10.0,0.543,0.4,0.4,1.0,0.7,4.1,4.8,2.4,1.1,0.2,1.7,2.6,12.0
26959,2018,4472,Bam Adebayo,,C,20.0,1,NBA,MIA,69,19.0,1368.0,4.6,8.9,0.512,0.0,0.2,0.0,4.6,8.8,0.523,3.4,4.7,0.721,3.1,6.9,10.0,2.7,0.8,1.1,1.7,3.6,12.6
26960,2018,4148,Ben McLemore,,SG,24.0,5,NBA,MEM,56,17.0,1091.0,5.2,12.3,0.421,1.8,5.2,0.346,3.4,7.1,0.477,1.7,2.1,0.828,1.1,3.5,4.6,1.7,1.3,0.5,2.0,4.6,13.9
26961,2018,4473,Ben Moore,,PF,22.0,1,NBA,IND,2,0.0,9.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,4.0,4.0,4.0,0.0,0.0,0.0,16.0,0.0
26962,2018,4474,Ben Simmons,,PG,21.0,1,NBA,PHI,81,81.0,2732.0,7.2,13.2,0.545,0.0,0.1,0.0,7.2,13.0,0.551,2.5,4.5,0.56,1.9,6.8,8.7,8.7,1.8,0.9,3.7,2.8,16.9
26963,2018,3984,Bismack Biyombo,,C,25.0,7,NBA,ORL,82,25.0,1495.0,4.4,8.5,0.52,0.0,0.0,0.0,4.4,8.5,0.521,2.5,3.8,0.65,3.5,7.8,11.3,1.6,0.5,2.3,2.0,3.8,11.3
26964,2018,3920,Blake Griffin,,PF,28.0,8,NBA,TOT,58,58.0,1970.0,8.0,18.2,0.438,2.0,5.9,0.345,5.9,12.3,0.482,4.7,6.0,0.785,1.3,6.5,7.8,6.1,0.7,0.3,3.0,2.5,22.7
26965,2018,3920,Blake Griffin,,PF,28.0,8,NBA,LAC,33,33.0,1139.0,8.1,18.3,0.441,2.0,5.9,0.342,6.0,12.4,0.488,5.4,6.9,0.785,1.5,6.8,8.3,5.7,0.9,0.3,3.1,2.5,23.6
26966,2018,3920,Blake Griffin,,PF,28.0,8,NBA,DET,25,25.0,831.0,7.8,18.1,0.433,2.0,5.8,0.348,5.8,12.3,0.473,3.8,4.8,0.784,1.2,6.0,7.2,6.7,0.5,0.4,2.9,2.6,21.5
26967,2018,4306,Boban Marjanović,,C,29.0,3,NBA,TOT,39,1.0,337.0,8.4,15.8,0.534,0.0,0.0,,8.4,15.8,0.534,8.2,10.4,0.794,5.1,10.3,15.4,2.4,1.1,1.2,3.8,5.4,25.1
26968,2018,4306,Boban Marjanović,,C,29.0,3,NBA,DET,19,1.0,171.0,8.6,16.6,0.519,0.0,0.0,,8.6,16.6,0.519,7.6,9.5,0.8,3.2,8.8,12.0,2.9,0.8,1.3,4.6,5.9,24.8
26969,2018,4306,Boban Marjanović,,C,29.0,3,NBA,LAC,20,0.0,166.0,8.2,15.0,0.551,0.0,0.0,,8.2,15.0,0.551,8.9,11.3,0.788,7.2,11.7,18.9,1.7,1.3,1.1,3.0,5.0,25.4
26970,2018,3799,Bobby Brown,,PG,33.0,4,NBA,HOU,20,0.0,115.0,5.9,18.2,0.328,3.4,12.5,0.275,2.5,5.6,0.444,0.3,0.6,0.5,0.0,2.2,2.2,3.4,1.3,0.0,2.8,1.9,15.7
26971,2018,4307,Bobby Portis,,PF,22.0,3,NBA,CHI,73,4.0,1643.0,8.4,17.8,0.471,1.8,4.9,0.359,6.6,12.9,0.514,2.6,3.4,0.769,3.5,7.4,10.9,2.7,1.1,0.5,2.3,2.8,21.1
26972,2018,4475,Bogdan Bogdanović,,SG,25.0,1,NBA,SAC,78,53.0,2175.0,5.7,12.8,0.446,2.1,5.4,0.392,3.6,7.3,0.485,1.7,2.0,0.84,0.5,3.2,3.7,4.3,1.2,0.3,2.1,2.8,15.2
26973,2018,4224,Bojan Bogdanović,,SF,28.0,4,NBA,IND,80,80.0,2464.0,5.9,12.4,0.474,2.3,5.6,0.402,3.6,6.8,0.534,2.6,3.0,0.868,0.4,3.5,3.9,1.7,0.8,0.1,1.5,1.9,16.7
26974,2018,4072,Bradley Beal,,SG,24.0,6,NBA,WAS,82,82.0,2977.0,8.3,17.9,0.46,2.4,6.4,0.375,5.9,11.5,0.507,3.5,4.5,0.791,0.7,3.7,4.4,4.5,1.2,0.4,2.6,1.9,22.5
26975,2018,3739,Brandan Wright,,PF,30.0,10,NBA,TOT,28,1.0,381.0,5.6,9.6,0.578,0.0,0.0,,5.6,9.6,0.578,2.0,3.1,0.636,3.1,5.9,9.0,1.2,1.2,2.5,0.8,3.0,13.1
26976,2018,3739,Brandan Wright,,PF,30.0,10,NBA,MEM,27,1.0,366.0,5.6,9.7,0.576,0.0,0.0,,5.6,9.7,0.576,2.1,3.2,0.636,3.1,6.0,9.1,1.3,1.3,2.5,0.8,2.9,13.3
26977,2018,3739,Brandan Wright,,PF,30.0,10,NBA,HOU,1,0.0,15.0,4.8,7.2,0.667,0.0,0.0,,4.8,7.2,0.667,0.0,0.0,,2.4,2.4,4.8,0.0,0.0,2.4,0.0,7.2,9.6
26978,2018,4379,Brandon Ingram,,SF,20.0,2,NBA,LAL,59,59.0,1975.0,6.5,13.9,0.47,0.7,1.9,0.39,5.8,12.0,0.483,3.5,5.1,0.681,1.0,4.7,5.7,4.2,0.8,0.8,2.7,3.0,17.3
26979,2018,3861,Brandon Jennings,,PG,28.0,9,NBA,MIL,14,0.0,205.0,4.7,12.6,0.375,1.6,5.8,0.273,3.2,6.8,0.462,1.8,1.8,1.0,0.9,4.6,5.4,7.7,1.1,0.7,3.2,1.9,12.8
26980,2018,4476,Brandon Paul,,SG,26.0,1,NBA,SAS,64,2.0,576.0,3.4,7.9,0.433,0.9,3.4,0.278,2.5,4.6,0.548,1.4,2.7,0.512,0.4,3.9,4.2,2.3,1.6,0.4,1.8,3.6,9.2
26981,2018,4309,Briante Weber,,PG,25.0,3,NBA,TOT,18,0.0,237.0,2.9,6.5,0.442,0.6,1.7,0.364,2.3,4.9,0.469,1.2,1.5,0.8,1.2,4.1,5.3,3.3,2.7,0.8,2.3,4.3,7.6
26982,2018,4309,Briante Weber,,PG,25.0,3,NBA,HOU,13,0.0,118.0,2.7,6.7,0.409,1.2,2.7,0.444,1.5,4.0,0.385,1.2,1.2,1.0,0.9,4.6,5.5,4.0,3.1,0.9,2.1,5.5,7.9
26983,2018,4309,Briante Weber,,PG,25.0,3,NBA,MEM,5,0.0,119.0,3.0,6.4,0.476,0.0,0.6,0.0,3.0,5.7,0.526,1.2,1.8,0.667,1.5,3.6,5.1,2.7,2.4,0.6,2.4,3.0,7.3
26984,2018,4380,Brice Johnson,,PF,23.0,2,NBA,TOT,18,0.0,98.0,7.3,15.4,0.476,0.0,0.4,0.0,7.3,15.1,0.488,1.1,1.8,0.6,3.3,8.1,11.4,0.7,3.3,2.2,1.8,4.8,15.8
26985,2018,4380,Brice Johnson,,PF,23.0,2,NBA,LAC,9,0.0,38.0,6.6,10.4,0.636,0.0,0.9,0.0,6.6,9.5,0.7,1.9,1.9,1.0,1.9,10.4,12.3,0.9,5.7,1.9,3.8,6.6,15.2
26986,2018,4380,Brice Johnson,,PF,23.0,2,NBA,MEM,9,0.0,60.0,7.8,18.6,0.419,0.0,0.0,,7.8,18.6,0.419,0.6,1.8,0.333,4.2,6.6,10.8,0.6,1.8,2.4,0.6,3.6,16.2
26987,2018,3801,Brook Lopez,,C,29.0,10,NBA,LAL,74,72.0,1735.0,7.7,16.5,0.465,2.3,6.7,0.345,5.3,9.7,0.549,2.3,3.3,0.703,1.5,4.6,6.1,2.6,0.6,2.0,2.0,4.0,19.9
26988,2018,4225,Bruno Caboclo,,SF,22.0,4,NBA,TOT,12,0.0,107.0,3.0,10.4,0.29,1.0,5.7,0.176,2.0,4.7,0.429,1.7,2.0,0.833,2.4,5.0,7.4,1.3,1.0,1.3,1.3,2.7,8.7
26989,2018,4225,Bruno Caboclo,,SF,22.0,4,NBA,TOR,2,0.0,7.0,0.0,10.3,0.0,0.0,10.3,0.0,0.0,0.0,,0.0,0.0,,0.0,5.1,5.1,5.1,5.1,0.0,0.0,5.1,0.0
26990,2018,4225,Bruno Caboclo,,SF,22.0,4,NBA,SAC,10,0.0,100.0,3.2,10.4,0.31,1.1,5.4,0.2,2.2,5.0,0.429,1.8,2.2,0.833,2.5,5.0,7.6,1.1,0.7,1.4,1.4,2.5,9.4
26991,2018,4381,Bryn Forbes,,SG,24.0,2,NBA,SAS,80,12.0,1517.0,5.0,11.8,0.421,2.1,5.4,0.39,2.8,6.4,0.446,1.1,1.7,0.667,0.3,2.3,2.6,1.9,0.7,0.0,0.9,2.6,13.2
26992,2018,4382,Buddy Hield,,SG,25.0,2,NBA,SAC,80,12.0,2024.0,7.4,16.6,0.446,3.1,7.3,0.431,4.3,9.3,0.457,1.3,1.4,0.877,1.0,4.5,5.5,2.8,1.5,0.4,2.2,2.6,19.2
26993,2018,3582,C.J. Miles,,SF,30.0,13,NBA,TOR,70,3.0,1337.0,6.1,16.1,0.379,4.4,12.2,0.361,1.7,3.9,0.434,2.2,2.6,0.835,0.5,3.6,4.1,1.5,1.0,0.6,1.1,3.6,18.8
26994,2018,4477,C.J. Williams,,SG,27.0,1,NBA,LAC,38,17.0,707.0,4.4,10.0,0.442,1.1,4.0,0.282,3.3,6.1,0.546,0.7,0.8,0.813,0.6,2.2,2.9,2.2,1.6,0.7,1.0,3.2,10.6
27010,2018,4154,CJ McCollum,,SG,26.0,5,NBA,POR,81,81.0,2923.0,8.2,18.5,0.443,2.3,5.9,0.397,5.9,12.7,0.465,2.6,3.1,0.836,0.7,3.3,4.0,3.3,0.9,0.4,1.9,2.1,21.3
26995,2018,4478,Caleb Swanigan,,PF,20.0,1,NBA,POR,27,3.0,189.0,4.6,11.4,0.4,0.2,1.5,0.125,4.4,9.9,0.442,2.3,3.4,0.667,2.9,7.4,10.3,2.7,1.0,0.6,3.4,7.0,11.6
26996,2018,4311,Cameron Payne,,PG,23.0,3,NBA,CHI,25,14.0,582.0,5.4,13.3,0.405,2.2,5.6,0.385,3.2,7.7,0.419,0.7,1.0,0.75,1.1,3.2,4.3,7.0,1.6,0.6,2.2,2.7,13.7
26997,2018,4383,Caris LeVert,,SF,23.0,2,NBA,BRK,71,10.0,1864.0,6.2,14.2,0.435,1.6,4.7,0.347,4.5,9.5,0.48,2.6,3.6,0.711,1.0,4.0,5.0,5.8,1.6,0.4,3.0,3.1,16.6
26998,2018,3435,Carmelo Anthony,,PF,33.0,15,NBA,OKC,78,78.0,2501.0,6.8,16.8,0.404,2.4,6.8,0.357,4.4,10.0,0.437,2.1,2.8,0.767,1.0,5.6,6.5,1.5,0.7,0.7,1.4,2.8,18.2
26999,2018,4479,Cedi Osman,,SF,22.0,1,NBA,CLE,61,12.0,672.0,4.8,10.0,0.484,1.7,4.7,0.368,3.1,5.3,0.586,1.4,2.5,0.565,1.0,5.4,6.4,2.2,1.2,0.2,1.7,4.2,12.7
27000,2018,3987,Chandler Parsons,,SF,29.0,7,NBA,MEM,36,8.0,691.0,5.6,12.2,0.462,2.7,6.3,0.421,3.0,5.9,0.504,0.9,1.4,0.63,0.7,4.0,4.7,3.6,0.9,0.6,1.8,2.8,14.8
