seas_id,season,player_id,player,birth_year,pos,age,experience,lg,tm,g,mp,pg_percent,sg_percent,sf_percent,pf_percent,c_percent,on_court_plus_minus_per_100_poss,net_plus_minus_per_100_poss,bad_pass_turnover,lost_ball_turnover,shooting_foul_committed,offensive_foul_committed,shooting_foul_drawn,offensive_foul_drawn,points_generated_by_assists,and1,fga_blocked
17242,2001,2769,Antonio Harvey,,PF,30,6,NBA,POR,12,72,,,,67.0,33.0,-16.7,-21.6,1,1,8,0,1,,10,0,2
17243,2001,2896,Antonio McDyess,,PF,26,6,NBA,DEN,70,2555,,,,93.0,7.0,0.0,6.5,53,50,77,35,150,,368,34,70
17244,2001,3230,Art Long,,PF,28,1,NBA,SAC,9,20,,,,86.0,14.0,-13.8,-20.1,0,1,2,1,0,,2,0,1
17245,2001,2897,Arvydas Sabonis,,C,36,6,NBA,POR,61,1299,,,,,100.0,8.8,6.2,42,13,64,14,75,,196,16,24
17246,2001,3040,Austin Croshere,,PF,25,4,NBA,IND,81,1874,,,13.0,71.0,16.0,0.0,0.2,48,28,84,42,98,,201,14,63
17247,2001,2406,Avery Johnson,,PG,35,13,NBA,SAS,55,1290,100.0,,,,,7.3,-2.3,41,9,28,2,20,,526,4,18
17248,2001,3173,Baron Davis,,PG,21,2,NBA,CHH,82,3192,98.0,3.0,,,,4.7,11.1,121,52,106,33,132,,1284,30,42
17249,2001,2971,Ben Wallace,,C,26,5,NBA,DET,80,2760,,,,24.0,76.0,0.6,7.8,52,26,110,12,82,,281,17,40
17250,2001,2839,Bill Curley,,PF,28,5,NBA,TOT,20,192,,,6.0,48.0,47.0,-8.2,0.5,6,3,26,6,8,,6,1,2
17251,2001,2839,Bill Curley,,PF,28,5,NBA,DAL,5,15,,,,87.0,13.0,-30.2,-34.9,2,0,1,0,2,,0,0,0
17252,2001,2839,Bill Curley,,PF,28,5,NBA,GSW,15,177,,,7.0,44.0,49.0,-6.3,3.5,4,3,25,6,6,,6,1,2
17253,2001,2633,Billy Owens,,PF,31,10,NBA,DET,45,793,,1.0,62.0,36.0,1.0,-1.6,0.3,16,10,40,6,17,,117,4,21
17254,2001,2568,Bimbo Coles,,PG,32,11,NBA,CLE,47,804,100.0,,,,,-11.1,-7.8,27,12,27,7,21,,290,4,18
17255,2001,2771,Bo Outlaw,,PF,29,8,NBA,ORL,80,2534,,,18.0,72.0,10.0,3.7,7.3,72,27,113,20,90,,512,18,38
17256,2001,2899,Bob Sura,,SG,27,6,NBA,GSW,53,1684,1.0,53.0,46.0,1.0,,-10.9,-2.1,76,53,41,19,72,,519,11,33
17257,2001,3041,Bobby Jackson,,PG,27,4,NBA,SAC,79,1648,97.0,3.0,,,,8.2,3.3,47,33,51,8,34,,339,10,32
17258,2001,3105,Bonzi Wells,,SF,24,3,NBA,POR,75,1995,,37.0,61.0,2.0,,4.9,0.7,77,35,76,28,97,,440,23,54
17259,2001,3106,Brad Miller,,C,24,3,NBA,CHI,57,1434,,,,1.0,99.0,-8.8,2.4,21,25,81,9,104,,227,21,51
17260,2001,2900,Brent Barry,,SG,29,6,NBA,SEA,67,1778,1.0,90.0,9.0,,,2.2,4.1,58,18,63,6,39,,489,8,13
17261,2001,2702,Brent Price,,PG,32,8,NBA,VAN,6,30,60.0,40.0,,,,-16.5,-10.5,3,0,2,1,2,,11,0,0
17262,2001,3043,Brevin Knight,,PG,25,4,NBA,TOT,53,1457,100.0,,,,,-8.1,-3.5,66,15,59,2,24,,676,3,21
17263,2001,3043,Brevin Knight,,PG,25,4,NBA,CLE,6,93,100.0,,,,,-10.0,-5.4,3,4,4,0,2,,54,0,1
17264,2001,3043,Brevin Knight,,PG,25,4,NBA,ATL,47,1364,100.0,,,,,-8.0,-3.3,63,11,55,2,22,,622,3,20
17265,2001,3231,Brian Cardinal,,PF,23,1,NBA,DET,15,126,,,19.0,79.0,2.0,-14.0,-12.6,3,2,13,3,8,,6,2,3
17266,2001,2840,Brian Grant,,C,28,7,NBA,MIA,82,2771,,,,13.0,87.0,3.3,2.4,60,39,121,46,136,,221,34,117
17267,2001,2410,Brian Shaw,,SG,34,12,NBA,LAL,80,1833,41.0,59.0,1.0,,,1.7,-3.8,76,14,68,3,14,,564,0,19
17268,2001,3107,Brian Skinner,,PF,24,3,NBA,LAC,39,584,,,,81.0,19.0,-7.8,-5.3,5,11,26,4,25,,40,7,29
17269,2001,2975,Bruce Bowen,,SF,29,5,NBA,MIA,82,2685,,6.0,91.0,3.0,,2.7,0.3,44,20,82,4,55,,305,10,34
17270,2001,3108,Bruno Šundov,,C,20,3,NBA,IND,11,120,,,,,100.0,-14.0,-14.4,1,1,13,1,2,,5,1,1
17271,2001,2901,Bryant Reeves,,C,27,6,NBA,VAN,75,1832,,,,,100.0,-5.4,1.2,38,22,108,21,65,,174,19,34
17272,2001,2703,Bryant Stith,,SG,30,9,NBA,BOS,78,2504,1.0,97.0,3.0,,,-3.3,-2.3,43,24,72,14,66,,397,10,43
17273,2001,3109,Bryce Drew,,PG,26,3,NBA,CHI,48,1305,97.0,3.0,,,,-7.1,4.9,45,8,37,3,2,,402,1,7
17274,2001,2775,Bryon Russell,,SF,30,8,NBA,UTA,78,2473,,36.0,64.0,,,5.8,2.1,65,23,100,16,85,,342,13,44
17275,2001,3174,Cal Bowdler,,SF,23,2,NBA,ATL,44,375,,,8.0,92.0,,3.3,10.1,5,4,18,1,16,,11,2,12
17276,2001,2776,Calbert Cheaney,,SG,29,8,NBA,DEN,9,153,26.0,60.0,10.0,4.0,,11.0,13.8,4,0,8,1,1,,21,0,2
17277,2001,3175,Calvin Booth,,C,24,2,NBA,TOT,55,933,,,,7.0,93.0,-6.7,-3.7,21,10,76,12,31,,90,6,25
17278,2001,3175,Calvin Booth,,C,24,2,NBA,WAS,40,640,,,,,100.0,-11.2,-4.7,9,8,45,11,19,,48,5,16
17279,2001,3175,Calvin Booth,,C,24,2,NBA,DAL,15,293,,,,21.0,79.0,3.1,-1.6,12,2,31,1,12,,42,1,9
17280,2001,2842,Carlos Rogers,,C,29,7,NBA,HOU,39,544,,,,6.0,95.0,2.6,0.1,7,5,17,2,26,,20,6,12
17281,2001,2572,Cedric Ceballos,,SF,31,11,NBA,TOT,40,559,,36.0,59.0,5.0,,-3.4,-5.2,11,13,32,3,17,,43,3,18
17282,2001,2572,Cedric Ceballos,,SF,31,11,NBA,DET,13,166,,44.0,56.0,,,-3.7,-2.0,4,4,9,0,3,,14,0,3
17283,2001,2572,Cedric Ceballos,,SF,31,11,NBA,MIA,27,393,,33.0,61.0,7.0,,-3.3,-6.5,7,9,23,3,14,,29,3,15
17284,2001,3045,Cedric Henderson,1975.0,SF,25,4,NBA,CLE,55,961,,14.0,78.0,7.0,,-6.9,-2.8,36,12,46,4,20,,166,6,16
17285,2001,2230,Charles Oakley,,PF,37,16,NBA,TOR,78,2767,,,5.0,93.0,3.0,4.8,7.3,101,16,133,10,36,,590,7,20
17286,2001,2843,Charlie Ward,,PG,30,7,NBA,NYK,61,1492,95.0,5.0,,,,6.7,5.7,77,24,63,6,22,,586,3,11
17287,2001,3048,Chauncey Billups,,SG,24,4,NBA,MIN,77,1790,31.0,67.0,2.0,,,1.3,-0.6,51,31,68,14,65,,540,13,48
17288,2001,2904,Cherokee Parks,,C,28,6,NBA,TOT,65,1054,,,,52.0,48.0,-6.4,-3.7,17,8,50,6,17,,98,4,16
17289,2001,2904,Cherokee Parks,,C,28,6,NBA,WAS,13,178,,,,,100.0,9.2,17.3,3,2,9,2,4,,17,1,6
17290,2001,2904,Cherokee Parks,,C,28,6,NBA,LAC,52,876,,,,63.0,37.0,-9.6,-8.0,14,6,41,4,13,,81,3,10
17291,2001,2905,Chris Carr,,SG,26,6,NBA,BOS,35,309,3.0,95.0,2.0,,,-10.9,-9.2,6,6,16,5,20,,27,0,6
17292,2001,2844,Chris Childs,,PG,33,7,NBA,TOT,77,1859,99.0,1.0,,,,1.4,-2.3,106,19,87,21,16,,785,4,16
17293,2001,2844,Chris Childs,,PG,33,7,NBA,NYK,51,1309,99.0,1.0,,,,1.1,-3.1,63,11,52,15,11,,524,1,10
17294,2001,2844,Chris Childs,,PG,33,7,NBA,TOR,26,550,100.0,,,,,2.3,-0.3,43,8,35,6,5,,261,3,6
17295,2001,3050,Chris Crawford,,PF,25,4,NBA,ATL,47,901,,,58.0,38.0,4.0,-8.3,-3.1,21,20,44,15,40,,87,9,21
17296,2001,2349,Chris Dudley,,C,35,14,NBA,PHO,53,613,,,,2.0,98.0,3.2,1.0,0,7,40,8,13,,40,1,9
17297,2001,3051,Chris Garner,,PG,25,2,NBA,GSW,8,149,100.0,,,,,-6.8,2.9,3,5,6,0,1,,36,0,2
17298,2001,2642,Chris Gatling,,PF,33,10,NBA,CLE,74,1670,,,,42.0,58.0,-6.3,-2.6,47,30,68,26,97,,133,27,48
17299,2001,3176,Chris Herren,,PG,25,2,NBA,BOS,25,408,100.0,,,,,0.4,3.2,9,8,11,2,6,,135,0,6
17300,2001,3232,Chris Mihm,,C,21,1,NBA,CLE,59,1166,,,,,100.0,-4.2,0.8,15,29,78,21,51,,35,9,49
17301,2001,2780,Chris Mills,,SF,31,8,NBA,GSW,15,493,,16.0,81.0,3.0,,-3.8,6.7,8,4,20,5,16,,38,2,10
17302,2001,2232,Chris Mullin,,SF,37,16,NBA,GSW,20,374,,17.0,83.0,,,-10.6,-1.1,13,3,13,2,5,,42,0,6
17303,2001,3233,Chris Porter,,SF,22,1,NBA,GSW,51,1147,,44.0,55.0,1.0,,-12.4,-3.9,28,11,49,10,64,,130,11,36
17304,2001,2781,Chris Webber,,PF,27,8,NBA,SAC,70,2836,,,,91.0,9.0,6.7,1.6,92,46,114,35,190,,669,41,90
17305,2001,2782,Chris Whitney,,PG,29,8,NBA,WAS,59,1532,100.0,,,,,-8.2,-1.6,69,18,71,11,28,,519,5,14
17306,2001,2706,Christian Laettner,,C-PF,31,9,NBA,TOT,78,1663,,,,23.0,77.0,-2.4,-2.3,68,37,98,25,92,,262,24,30
17307,2001,2706,Christian Laettner,,C,31,9,NBA,DAL,53,930,,,,11.0,89.0,0.4,-5.4,37,15,66,13,44,,145,15,21
17308,2001,2706,Christian Laettner,,PF,31,9,NBA,WAS,25,733,,,,38.0,62.0,-5.9,1.7,31,22,32,12,48,,117,9,9
17309,2001,3177,Chucky Atkins,,PG,26,2,NBA,DET,81,2363,100.0,,,,,-1.9,-0.3,94,39,44,8,36,,711,8,29
17310,2001,2490,Chucky Brown,,SF,32,12,NBA,TOT,26,339,,3.0,76.0,21.0,,-5.0,0.9,4,1,12,3,16,,24,4,8
17311,2001,2490,Chucky Brown,,SF,32,12,NBA,GSW,6,74,,5.0,66.0,29.0,,-1.4,8.4,0,1,3,1,4,,11,2,0
17312,2001,2490,Chucky Brown,,SF,32,12,NBA,CLE,20,265,,3.0,79.0,18.0,,-6.0,-1.2,4,0,9,2,12,,13,2,8
17313,2001,2707,Clarence Weatherspoon,,PF,30,9,NBA,CLE,82,2774,,,,93.0,7.0,-5.6,-2.6,30,42,84,19,123,,217,21,91
17314,2001,2492,Clifford Robinson,,PF,34,12,NBA,PHO,82,2751,,,3.0,64.0,34.0,2.5,0.6,92,48,107,23,159,,519,35,66
17315,2001,3112,Corey Benjamin,,PG,22,3,NBA,CHI,65,857,11.0,80.0,9.0,,,-12.5,-2.8,24,12,54,14,38,,152,8,18
17316,2001,3178,Corey Maggette,,SF,21,2,NBA,LAC,69,1359,,28.0,70.0,2.0,,-2.8,0.8,37,41,54,16,115,,181,23,49
17317,2001,2783,Corie Blount,,PF,32,8,NBA,TOT,68,1305,,,3.0,80.0,17.0,-12.1,-7.6,31,22,75,12,35,,126,4,27
17318,2001,2783,Corie Blount,,PF,32,8,NBA,PHO,30,387,,,6.0,78.0,16.0,-0.5,-3.2,6,2,27,8,8,,18,2,5
17319,2001,2783,Corie Blount,,PF,32,8,NBA,GSW,38,918,,,2.0,81.0,17.0,-16.9,-9.4,25,20,48,4,27,,108,2,22
17320,2001,2908,Corliss Williamson,,SF,27,6,NBA,TOT,69,1686,,1.0,83.0,16.0,,3.1,3.2,40,37,67,22,114,,132,27,65
17321,2001,2908,Corliss Williamson,,SF,27,6,NBA,TOR,42,886,,,85.0,15.0,,1.2,-1.8,17,23,33,15,66,,71,10,39
17322,2001,2908,Corliss Williamson,,SF,27,6,NBA,DET,27,800,,3.0,80.0,17.0,,5.1,8.7,23,14,34,7,48,,61,17,26
17323,2001,2909,Cory Alexander,,PG,27,6,NBA,ORL,26,227,74.0,26.0,,,,-8.6,-10.2,21,3,15,0,6,,80,2,2
17324,2001,3234,Courtney Alexander,,PG,23,1,NBA,TOT,65,1382,16.0,72.0,13.0,,,-10.3,-8.3,25,31,54,9,58,,131,15,35
17325,2001,3234,Courtney Alexander,,PG,23,1,NBA,DAL,38,472,39.0,49.0,13.0,,,-11.2,-17.9,8,5,23,4,20,,46,5,12
17326,2001,3234,Courtney Alexander,,PG,23,1,NBA,WAS,27,910,4.0,83.0,13.0,,,-9.8,-3.4,17,26,31,5,38,,85,10,23
17327,2001,3114,Cuttino Mobley,,SG,25,3,NBA,HOU,79,3002,,82.0,18.0,,,4.4,7.9,69,50,64,24,158,,438,33,79
17328,2001,2644,Dale Davis,,C,31,10,NBA,POR,81,2162,,,,12.0,88.0,4.6,0.1,17,25,105,11,71,,229,20,39
17329,2001,3235,Dalibor Bagarić,,C,20,1,NBA,CHI,35,259,,,,,100.0,-13.7,-3.6,7,3,24,4,14,,24,3,10
17330,2001,3115,Damon Jones,,PG,24,3,NBA,VAN,71,1415,31.0,68.0,1.0,,,-7.8,-2.6,51,19,19,1,12,,476,4,13
17331,2001,2911,Damon Stoudamire,,PG,27,6,NBA,POR,82,2655,100.0,,,,,6.8,7.0,89,51,37,14,50,,992,12,53
17332,2001,3236,Dan Langhi,,SF,23,1,NBA,HOU,33,241,,8.0,53.0,37.0,2.0,-8.1,-11.4,3,3,7,2,7,,10,1,12
17333,2001,2416,Dan Majerle,,SG,35,13,NBA,MIA,53,1306,,57.0,43.0,,,4.4,2.7,23,8,37,2,10,,193,2,11
17334,2001,3237,Dan McClintock,,C,23,1,NBA,DEN,6,58,,,,,100.0,-22.4,-20.4,0,2,6,0,3,,2,1,3
17335,2001,2493,Dana Barros,,PG,33,12,NBA,DET,60,1079,74.0,26.0,,,,-3.6,-2.5,33,19,21,1,13,,234,3,11
17336,2001,3238,Daniel Santiago,,C,24,1,NBA,PHO,54,581,,,,2.0,98.0,-0.2,-3.1,9,12,34,16,26,,22,5,21
17337,2001,2576,Danny Ferry,,SF,34,11,NBA,SAS,80,1688,,,85.0,15.0,,12.7,6.7,34,3,77,7,4,,157,0,8
17338,2001,3052,Danny Fortson,,PF,24,4,NBA,GSW,6,203,,,,92.0,8.0,-7.6,2.2,1,2,11,1,23,,12,6,6
17339,2001,2417,Danny Manning,,PF,34,13,NBA,UTA,82,1305,,,,62.0,38.0,4.7,-0.4,51,15,74,18,62,,203,16,20
17340,2001,3239,Darius Miles,,SF,19,1,NBA,LAC,81,2133,,3.0,61.0,36.0,1.0,1.5,10.4,44,48,112,14,97,,213,17,47
17341,2001,2846,Darrell Armstrong,,PG,32,7,NBA,ORL,75,2767,100.0,1.0,,,,3.9,9.4,141,35,42,7,55,,1149,9,41
17342,2001,2847,Darrick Martin,,PG,29,7,NBA,SAC,31,176,100.0,,,,,1.8,-4.6,3,3,13,2,13,,32,0,5
17343,2001,2977,Darvin Ham,,SF,27,4,NBA,MIL,29,540,,2.0,89.0,9.0,,-2.1,-7.3,12,5,41,8,16,,57,5,12
17344,2001,2645,David Benoit,,SF,32,7,NBA,UTA,49,446,,1.0,82.0,18.0,,-0.9,-6.7,7,10,31,7,14,,48,1,14
17345,2001,2494,David Robinson,,C,35,12,NBA,SAS,80,2371,,,,,100.0,12.5,8.9,47,29,118,22,208,,260,33,68
17346,2001,3240,David Vanterpool,,PG,27,1,NBA,WAS,22,411,86.0,14.0,,,,-0.9,7.1,20,10,16,4,22,,138,6,11
17347,2001,2786,David Wesley,,SG,30,8,NBA,CHH,82,3106,14.0,86.0,,,,2.1,-1.6,97,40,86,22,98,,781,13,65
17348,2001,2298,David Wingate,,SG,37,15,NBA,SEA,1,9,,100.0,,,,78.7,78.9,0,0,0,0,0,,5,0,0
17359,2001,3242,DeShawn Stevenson,,SG,19,1,NBA,UTA,40,293,,98.0,2.0,,,-1.0,-6.5,11,10,10,2,18,,37,2,11
17349,2001,2978,Dean Garrett,,C,34,5,NBA,MIN,70,831,,,,1.0,99.0,-5.1,-8.4,3,9,57,4,16,,51,1,15
17350,2001,2578,Dee Brown,1968.0,PG,32,11,NBA,ORL,7,155,100.0,,,,,-9.7,-11.1,5,2,3,0,0,,27,0,0
17351,2001,2299,Dell Curry,,SG,36,15,NBA,TOR,71,956,60.0,40.0,,,,-3.7,-8.3,19,8,24,6,16,,157,4,14
17355,2001,3241,DerMarr Johnson,,SF,20,1,NBA,ATL,78,1313,,14.0,86.0,,,-6.8,-1.4,41,32,54,8,36,,135,8,31
17352,2001,3054,Derek Anderson,,SG,26,4,NBA,SAS,82,2859,,76.0,24.0,,,11.7,10.3,86,41,74,20,133,,674,19,53
17353,2001,2979,Derek Fisher,,PG,26,5,NBA,LAL,20,709,100.0,,,,,12.7,10.8,12,10,17,4,18,,194,3,6
17354,2001,2647,Derek Strong,,PF,32,10,NBA,LAC,28,491,,,66.0,34.0,1.0,-3.9,-0.6,5,9,11,5,18,,15,1,13
17356,2001,2580,Derrick Coleman,,PF,33,11,NBA,CHH,34,683,,,1.0,85.0,14.0,-8.9,-13.7,17,16,32,4,38,,90,5,25
17357,2001,3182,Derrick Dial,,SG,25,2,NBA,SAS,33,207,,63.0,34.0,4.0,,9.4,0.5,5,3,5,2,7,,49,1,6
17358,2001,2356,Derrick McKey,,SF,34,14,NBA,IND,66,987,,12.0,71.0,17.0,,-1.1,-1.4,30,7,54,5,7,,168,1,5
17360,2001,3243,Desmond Mason,,SF,23,1,NBA,SEA,78,1522,,16.0,45.0,40.0,,-1.9,-3.0,22,11,57,9,39,,150,7,23
17361,2001,2236,Detlef Schrempf,,SF,38,16,NBA,POR,26,397,,1.0,44.0,55.0,,-3.6,-9.1,21,6,17,1,10,,93,1,3
17362,2001,3183,Devean George,,SF,23,2,NBA,LAL,59,593,,,88.0,12.0,,-6.6,-12.2,13,9,35,8,23,,41,3,19
17363,2001,2648,Dikembe Mutombo,,C,34,10,NBA,TOT,75,2591,,,,,100.0,1.1,5.9,35,36,99,38,113,,170,26,47
17364,2001,2648,Dikembe Mutombo,,C,34,10,NBA,ATL,49,1716,,,,,100.0,-0.6,9.1,24,19,72,27,65,,123,17,33
17365,2001,2648,Dikembe Mutombo,,C,34,10,NBA,PHI,26,875,,,,,100.0,4.5,-0.3,11,17,27,11,48,,47,9,14
17366,2001,3184,Dion Glover,,SG,22,2,NBA,ATL,57,929,,58.0,42.0,,,-2.8,4.0,19,18,48,5,35,,149,6,29
17367,2001,3116,Dirk Nowitzki,,PF,22,3,NBA,DAL,82,3125,,,3.0,76.0,21.0,8.3,17.7,76,35,146,22,221,,387,53,51
17368,2001,2711,Don MacLean,,SF,31,9,NBA,MIA,8,76,,,22.0,66.0,13.0,-6.5,-9.2,5,1,3,2,1,,9,0,1
17369,2001,2914,Don Reid,,PF,27,6,NBA,ORL,65,764,,,,53.0,47.0,0.0,-1.2,19,7,106,14,39,,45,9,11
17370,2001,3244,Donnell Harvey,,PF,20,1,NBA,DAL,18,65,,12.0,51.0,30.0,7.0,-3.3,-8.0,1,1,6,2,8,,4,2,1
17371,2001,2853,Donyell Marshall,,SF,27,7,NBA,UTA,81,2326,,,81.0,19.0,,7.5,6.2,55,34,84,19,123,,285,29,97
17372,2001,2712,Doug Christie,,SG,30,9,NBA,SAC,81,2939,1.0,89.0,10.0,,,6.4,1.0,76,41,74,16,91,,623,16,60
17373,2001,2713,Doug Overton,,PG,31,9,NBA,TOT,21,475,94.0,7.0,,,,-8.4,-4.2,15,7,16,5,4,,162,1,8
17374,2001,2713,Doug Overton,,PG,31,9,NBA,BOS,7,144,100.0,,,,,-9.5,-7.3,6,3,6,2,3,,43,1,3
17375,2001,2713,Doug Overton,,PG,31,9,NBA,CHH,2,15,100.0,,,,,-23.6,-26.2,0,2,0,1,0,,0,0,0
17376,2001,2713,Doug Overton,,PG,31,9,NBA,NJN,12,316,90.0,10.0,,,,-7.3,-1.7,9,2,10,2,1,,119,0,5
17377,2001,2500,Doug West,,SG,33,12,NBA,VAN,15,171,,56.0,44.0,,,-16.7,-11.2,2,1,8,1,2,,32,1,4
17378,2001,3245,Dragan Tarlać,,C,27,1,NBA,CHI,43,598,,,,13.0,88.0,-17.3,-8.2,20,5,48,5,11,,65,1,7
17379,2001,2581,Duane Causwell,,C,32,11,NBA,MIA,31,384,,,,,100.0,-10.8,-14.7,2,5,26,7,8,,10,1,13
17380,2001,3117,Earl Boykins,,PG,24,3,NBA,LAC,10,149,100.0,,,,,-3.2,0.1,7,2,0,0,6,,66,2,2
17381,2001,3246,Eddie Gill,,PG,22,1,NBA,NJN,8,152,100.0,,,,,-13.6,-8.3,7,2,3,1,3,,51,1,4
17382,2001,3247,Eddie House,,PG,22,1,NBA,MIA,50,550,83.0,17.0,,,,-0.8,-3.9,22,6,26,4,9,,108,0,7
17383,2001,2855,Eddie Jones,,SG,29,7,NBA,MIA,63,2282,,92.0,8.0,,,3.0,1.2,61,35,67,19,89,,382,16,44
17384,2001,3185,Eddie Robinson,,SF,24,2,NBA,CHH,67,1201,,37.0,60.0,3.0,,1.6,-1.3,17,16,35,5,41,,120,6,5
17385,2001,3248,Eduardo Nájera,,PF,24,1,NBA,DAL,40,431,,2.0,53.0,42.0,3.0,-5.0,-10.8,11,3,23,1,14,,58,3,13
17386,2001,2583,Elden Campbell,,PF,32,11,NBA,CHH,78,2337,,,,76.0,24.0,3.5,2.5,29,48,122,45,180,,241,18,61
17387,2001,2856,Eldridge Recasner,,PG,33,7,NBA,CHH,43,403,100.0,,,,,-2.5,-5.5,13,6,14,4,6,,79,0,9
17388,2001,2652,Elliot Perry,,PG,31,9,NBA,TOT,49,499,100.0,,,,,4.0,1.9,25,8,8,2,5,,173,2,7
17389,2001,2652,Elliot Perry,,PG,31,9,NBA,ORL,6,39,100.0,,,,,12.0,11.1,4,1,0,1,0,,11,0,2
17390,2001,2652,Elliot Perry,,PG,31,9,NBA,PHO,43,460,100.0,,,,,3.3,1.1,21,7,8,1,5,,162,2,5
17391,2001,3186,Elton Brand,,PF,21,2,NBA,CHI,74,2906,,,2.0,72.0,26.0,-8.7,6.1,64,77,100,34,192,,543,47,95
17392,2001,2983,Emanual Davis,,SG,32,4,NBA,SEA,62,1290,16.0,80.0,4.0,,,0.8,1.2,45,17,47,5,22,,293,4,20
17393,2001,2859,Eric Montross,,C,29,7,NBA,TOT,54,649,,,,,100.0,-10.3,-10.2,12,8,63,16,12,,45,3,8
17394,2001,2859,Eric Montross,,C,29,7,NBA,DET,42,568,,,,,100.0,-8.9,-8.3,10,7,52,15,11,,37,2,8
17395,2001,2859,Eric Montross,,C,29,7,NBA,TOR,12,81,,,,,100.0,-20.4,-23.5,2,1,11,1,1,,8,1,0
17396,2001,2860,Eric Piatkowski,,SG,30,7,NBA,LAC,81,2144,,81.0,18.0,,,-2.5,1.8,43,14,47,9,52,,207,9,30
17397,2001,2919,Eric Snow,,PG,27,6,NBA,PHI,50,1740,100.0,,,,,5.9,2.1,82,22,48,6,47,,789,13,31
17398,2001,2920,Eric Williams,,SF,28,6,NBA,BOS,81,1745,,3.0,86.0,11.0,,0.1,4.6,35,16,78,17,86,,263,15,33
17399,2001,3249,Erick Barkley,,PG,22,1,NBA,POR,8,38,55.0,45.0,,,,-8.7,-13.4,2,3,0,0,0,,14,0,2
17400,2001,2984,Erick Dampier,,C,25,5,NBA,GSW,43,1038,,,,,100.0,-13.3,-4.9,27,31,67,14,53,,132,4,45
17401,2001,2985,Erick Strickland,,PG,27,5,NBA,TOT,50,830,14.0,79.0,7.0,,,3.7,5.7,26,9,20,3,28,,210,5,16
17402,2001,2985,Erick Strickland,,PG,27,5,NBA,NYK,28,421,27.0,73.0,1.0,,,6.8,4.1,13,2,14,1,11,,64,2,8
17403,2001,2985,Erick Strickland,,PG,27,5,NBA,VAN,22,409,1.0,85.0,14.0,,,0.5,7.3,13,7,6,2,17,,146,3,8
17404,2001,2791,Ervin Johnson,,C,33,8,NBA,MIL,82,1981,,,,,100.0,5.5,2.6,16,5,149,12,39,,98,4,21
17405,2001,3061,Etdrick Bohannon,,PF,27,4,NBA,CLE,6,19,,,,43.0,57.0,20.7,25.6,0,0,1,1,1,,0,0,1
17406,2001,3187,Evan Eschmeyer,,C,25,2,NBA,NJN,74,1331,,,,7.0,93.0,1.6,11.0,21,16,112,9,48,,85,12,35
17407,2001,3118,Felipe López,,SG-PG,26,3,NBA,TOT,70,1565,15.0,84.0,1.0,,,-5.6,-1.8,37,18,68,19,73,,225,12,60
17408,2001,3118,Felipe López,,SG,26,3,NBA,WAS,47,1108,9.0,89.0,1.0,,,-10.9,-5.1,23,12,47,14,57,,157,9,46
17409,2001,3118,Felipe López,,PG,26,3,NBA,MIN,23,457,28.0,71.0,,,,7.0,6.2,14,6,21,5,16,,68,3,14
17410,2001,2584,Felton Spencer,,C,33,11,NBA,NYK,18,113,,,,,100.0,7.0,3.9,4,2,7,3,11,,4,1,1
17411,2001,2922,Fred Hoiberg,,SG,28,6,NBA,CHI,74,2247,9.0,79.0,12.0,,,-9.6,1.7,50,16,80,6,61,,554,7,17
17412,2001,3250,Garth Joseph,,C,27,1,NBA,TOT,4,16,,,,,100.0,-37.0,-37.2,0,1,0,1,1,,2,0,2
17413,2001,3250,Garth Joseph,,C,27,1,NBA,TOR,2,8,,,,,100.0,-61.5,-64.2,0,0,0,1,0,,2,0,1
17414,2001,3250,Garth Joseph,,C,27,1,NBA,DEN,2,8,,,,,100.0,-12.5,-10.2,0,1,0,0,1,,0,0,1
17415,2001,2427,Gary Grant,,PG,35,13,NBA,POR,4,17,96.0,4.0,,,,12.1,7.6,0,0,1,0,0,,2,0,0
17416,2001,2585,Gary Payton,,PG,32,11,NBA,SEA,79,3244,77.0,23.0,,,,-0.4,-1.9,102,63,63,20,113,,1415,34,68
17417,2001,2923,Gary Trent,,PF,26,6,NBA,DAL,33,319,,,32.0,56.0,12.0,-10.2,-16.0,10,6,28,4,14,,21,2,21
17418,2001,2795,George Lynch,,SF,30,8,NBA,PHI,82,2649,,1.0,83.0,16.0,,4.2,-1.6,54,31,98,14,74,,292,15,73
17419,2001,2508,George McCloud,,SF,33,11,NBA,DEN,76,2007,1.0,39.0,61.0,,,-5.3,-6.0,69,28,72,10,65,,603,10,44
17420,2001,3120,Gerard King,,SF,28,3,NBA,WAS,45,706,,1.0,68.0,32.0,,-8.5,-1.5,15,14,48,16,16,,68,3,11
17421,2001,2509,Glen Rice,,SF,33,12,NBA,NYK,75,2212,,1.0,80.0,19.0,,5.1,4.4,40,27,70,20,62,,203,10,36
17422,2001,2862,Glenn Robinson,,SF,28,7,NBA,MIL,76,2813,,2.0,78.0,20.0,1.0,3.6,-1.9,76,96,88,21,97,,575,23,72
17423,2001,2863,Grant Hill,,SF,28,7,NBA,ORL,4,133,,10.0,83.0,7.0,,-10.3,-11.7,4,4,2,3,12,,56,2,4
17424,2001,2428,Grant Long,,PF,34,13,NBA,VAN,66,1507,,,23.0,73.0,4.0,-7.3,-2.0,30,14,61,10,50,,188,7,12
17425,2001,2654,Greg Anthony,,PG,33,10,NBA,POR,58,856,94.0,6.0,,,,0.3,-5.5,25,11,20,1,10,,172,1,4
